State 	ExpPrior[ Recombination rate ]	Coalescent	treeLikelihood	 num.patterns	 num.nodes	popSize	rec.rate	kappaR	kappaY	site.height	site.bps	total.bps	 mc.speed 
11665000	-4.3511	140.9931	-16265.046348569465	615	31	0.00325822	28.304362	0.85399	0.722436	0.012188094561121462	4	4	15060.24
11670000	-4.4837	125.6304	-16261.467298936292	609	30	0.00488371	31.619822	1.303988	0.669513	0.011897362859599935	2	2	14792.9
11675000	-6.6817	133.5855	-16266.8237292335	580	29	0.00443891	86.570439	1.110796	1.091296	0.011547289638714155	3	3	14836.8
11680000	-6.0683	125.836	-16273.269443162008	609	30	0.002926429	71.235492	1.223264	0.929368	0.01073628515740155	2	2	14705.88
11685000	-6.1225	135.6417	-16270.293467406296	566	28	0.00345748	72.591752	1.056763	1.021701	0.012741503822734559	3	3	14970.06
11690000	-5.233	137.506	-16261.84161223909	586	29	0.00349003	50.353257	1.10927	0.87048	0.01127212692009944	3	3	14880.95
11695000	-9.4777	183.0772	-16259.040045641997	637	36	0.00363673	156.469662	0.939141	1.41956	0.012547864471287338	8	8	15337.42
11700000	-4.4182	124.4678	-16255.353016541034	592	29	0.00415524	29.983122	1.061577	1.128828	0.011086244846075087	2	2	14326.65
11705000	-3.8452	123.9169	-16258.997411318405	572	28	0.003075163	15.657337	1.191391	0.96343	0.010929664167002051	2	2	14749.26
11710000	-6.0469	125.4914	-16272.611710172161	573	28	0.00435515	70.700987	1.027924	2.60246	0.011253056720661766	2	2	15060.24
11715000	-5.0351	188.3906	-16263.195243868067	583	31	0.00674734	45.405162	1.262889	1.3029	0.014618795671893834	7	12	15822.78
11720000	-3.386	116.6335	-16263.534921464518	574	28	0.00646714	4.178636	1.213227	1.003486	0.012740480741163386	2	2	14970.06
11725000	-5.9356	135.7745	-16264.747947948666	581	28	0.0033064	67.918235	1.267239	1.088034	0.01146595251568763	3	3	15625.0
11730000	-4.1377	136.4097	-16262.920879053057	597	30	0.00408553	22.970883	0.996066	0.956461	0.011673748928229215	4	4	14880.95
11735000	-4.7184	134.1751	-16255.167816637768	590	29	0.003137143	37.488032	0.996374	1.071965	0.012663476555312832	3	3	15337.42
11740000	-5.4693	149.9529	-16266.744909242527	602	30	0.00357912	56.261612	0.953843	0.923226	0.012171170393248694	4	5	14880.95
11745000	-4.1063	122.7683	-16264.549084654376	578	29	0.00434506	22.186738	1.200401	0.661097	0.01104715502287187	2	2	15015.02
11750000	-7.2536	147.0151	-16262.792588156968	576	28	0.00393132	100.869211	0.986746	0.690882	0.011907507959726463	3	5	15060.24
11755000	-5.4631	137.2672	-16265.459131376641	611	30	0.00285759	56.104567	1.095276	1.293301	0.011945674502347318	3	3	15576.32
11760000	-6.977	138.9219	-16266.539705468957	620	33	0.00353436	93.953682	1.072574	0.791	0.010088306042743493	3	3	14836.8
11765000	-4.672	126.3668	-16257.936717084172	580	28	0.002820622	36.329049	1.211781	0.959204	0.01167234460752204	2	2	15290.52
11770000	-5.9037	122.8719	-16269.692846307706	611	30	0.00540907	67.120588	0.888157	1.991745	0.012141318913340853	2	2	14749.26
11775000	-4.3142	124.8697	-16258.827388239599	593	29	0.00526668	27.382903	0.983509	0.841947	0.011791680478987382	2	2	14836.8
11780000	-4.2399	127.8194	-16261.469513475917	590	29	0.00349123	25.525084	1.134452	0.925328	0.010817820640755229	2	2	15432.1
11785000	-4.5579	121.7931	-16262.990718865727	604	30	0.00483684	33.474402	1.205867	0.583461	0.012219134952085172	2	2	15151.52
11790000	-4.4843	133.9549	-16265.947994095595	571	28	0.00375555	31.635931	1.376321	0.652398	0.010839676725542592	2	3	15290.52
11795000	-7.137	163.1364	-16260.006034810624	638	33	0.00401024	97.952199	1.158015	0.980993	0.010591128196495126	5	6	14792.9
11800000	-4.8995	142.5916	-16264.772003627098	591	30	0.00374766	42.016731	0.885041	1.085568	0.013177131639328805	4	4	15151.52
11805000	-4.4433	123.6056	-16265.8370459342	611	30	0.00367782	30.61182	1.189927	1.291729	0.011698095780792572	2	2	15060.24
11810000	-4.3152	123.8608	-16265.220403864507	598	29	0.00331679	27.407186	1.079367	0.933955	0.01125094544140076	2	2	14836.8
11815000	-4.9145	133.8893	-16262.978244933522	597	29	0.00376688	42.390693	0.978663	0.626073	0.011582149474157458	3	3	15290.52
11820000	-3.5346	124.0413	-16269.653791287587	572	28	0.00385078	7.893394	1.248629	1.113323	0.014184156574027914	2	2	14880.95
11825000	-4.6877	124.5131	-16261.172945760205	593	29	0.00459395	36.720387	0.797773	0.977963	0.012011865238137886	2	2	15290.52
11830000	-4.7034	133.2871	-16257.000292677214	610	33	0.00378916	37.113801	1.001245	0.615131	0.011639793513553702	3	3	14619.88
11835000	-6.3898	133.4666	-16261.10438100586	574	28	0.00399778	79.273727	0.937826	0.885662	0.011371545734032382	3	3	14925.37
11840000	-5.8251	126.0379	-16263.38476068989	579	28	0.00360945	65.156846	0.983853	1.38729	0.012496155520273722	2	2	15673.98
11845000	-6.1719	124.9448	-16263.957797709405	574	28	0.00299879	73.826194	0.999918	1.163167	0.010708000232081467	2	2	15015.02
11850000	-4.6316	124.7316	-16262.857097742579	578	28	0.00536216	35.318414	1.257307	0.774192	0.011981396604322722	2	2	14925.37
11855000	-6.5127	167.464	-16270.496437862765	583	29	0.002972429	82.344904	0.97715	0.646598	0.009885528018078592	6	6	14925.37
11860000	-5.1087	143.8557	-16269.841814113863	626	33	0.00293926	47.244704	1.294639	0.898349	0.01147131163688151	4	4	15337.42
11865000	-4.881	140.497	-16262.702134131509	577	29	0.00374181	41.552188	1.142589	0.8028	0.013579289690582884	4	4	15243.9
11870000	-7.9653	161.7015	-16261.430010928252	612	30	0.00354733	118.659648	1.059378	1.268334	0.009916545161220678	3	6	15197.57
11875000	-9.4375	151.8161	-16260.934351133612	577	28	0.00504018	155.46466	1.236633	0.996091	0.010596639456972846	3	5	15243.9
11880000	-5.0863	152.5296	-16269.379483517368	587	30	0.00325165	46.684718	0.872634	0.564923	0.01737359687683584	4	5	15527.95
11885000	-3.7376	122.6427	-16256.667056568953	586	29	0.00514246	12.968479	1.024823	0.657525	0.012248247204908592	2	2	15060.24
11890000	-5.6086	141.8324	-16263.008790179543	577	29	0.00366968	59.743553	1.448196	0.694121	0.016876906603936828	4	4	15384.62
11895000	-10.2141	172.4961	-16272.714399269946	615	31	0.002895037	174.880454	1.168458	0.629024	0.011080874733679127	5	7	15243.9
11900000	-4.5409	150.3941	-16267.504416916556	614	33	0.0041407	33.051788	1.012608	1.280224	0.012861409132579812	4	5	15923.57
11905000	-5.3017	128.2818	-16267.42834216306	616	30	0.00318417	52.070528	0.988829	0.625207	0.009204285745655502	2	2	15197.57
11910000	-7.7845	121.1367	-16270.296988543523	573	28	0.0041295	114.141113	1.163061	0.88681	0.012899036809248098	2	2	14970.06
11915000	-4.2291	127.5526	-16270.371300587016	574	28	0.0040695	25.255234	0.882191	0.964668	0.01107952308447679	2	2	15432.1
11920000	-6.5431	159.1667	-16262.863991472492	625	32	0.00549202	83.106175	1.068165	1.095013	0.013150568729123369	5	6	14409.22
11925000	-7.4162	125.4631	-16258.441570584793	574	28	0.00359012	104.933349	1.106723	0.777054	0.012062259549470291	2	2	14534.88
11930000	-7.4588	187.6861	-16268.511020703725	614	33	0.00437563	105.998713	1.355879	1.798833	0.010568061046591923	7	9	15243.9
11935000	-7.2569	217.3215	-16267.41091867816	601	32	0.00569834	100.951284	1.025585	1.431233	0.0126047039308225	7	14	15105.74
11940000	-8.1784	155.6543	-16261.749246179274	595	30	0.00348099	123.987237	1.099521	1.192713	0.01228346485811014	5	5	15243.9
11945000	-5.2592	168.0589	-16273.850425908815	620	33	0.003155833	51.006956	0.932268	1.055942	0.009999588336506217	5	6	15479.88
11950000	-3.7915	118.4063	-16269.258567052018	552	27	0.0039422	14.314581	1.06371	1.123007	0.008986019245311986	1	1	15432.1
11955000	-7.4071	167.248	-16257.163619942006	592	30	0.002986505	104.70501	1.041684	0.722716	0.01196267008688701	6	6	15479.88
11960000	-8.7922	168.0377	-16266.043553696521	588	29	0.00648484	139.333419	0.881298	1.135844	0.01347616344512267	6	7	15479.88
11965000	-5.2332	139.2415	-16261.825730416043	609	31	0.00325322	50.358406	0.949452	0.765801	0.011576914918591164	3	3	15772.87
11970000	-9.4154	167.8098	-16273.147582930393	603	31	0.00311229	154.912887	1.220672	0.725302	0.012298892856972412	4	6	15576.32
11975000	-3.7999	138.8682	-16262.633310790996	621	33	0.00393518	14.526596	0.883664	1.254081	0.010690006688216623	3	4	14792.9
11980000	-5.5149	142.2368	-16261.936135117821	602	31	0.00370547	57.400591	0.94542	0.736809	0.012093462269481943	4	4	15015.02
11985000	-5.147	135.3729	-16260.983744213656	581	29	0.00326311	48.20253	1.099043	1.056317	0.011034324177982705	3	3	15337.42
11990000	-6.6132	134.0514	-16266.293801058828	633	36	0.00364179	84.85752	1.106322	1.547977	0.011376678796890279	3	3	14705.88
11995000	-4.7401	130.5965	-16262.176831808169	605	32	0.00543359	38.03029	1.143718	0.832561	0.01166971730040929	3	3	14792.9
12000000	-4.8536	122.0369	-16268.010857471028	596	29	0.0036303	40.867393	1.021598	0.926814	0.011200882830091113	2	2	14836.8
12005000	-4.9321	122.4024	-16270.701518059912	574	28	0.00340938	42.82961	1.050922	0.624989	0.010960587207989354	2	2	15151.52
12010000	-5.3808	155.2812	-16260.740553239784	602	31	0.00332336	54.048455	0.960431	0.628461	0.01142799021338813	4	5	15060.24
12015000	-5.4299	129.6282	-16257.136145945322	579	29	0.00376489	55.275025	1.189786	0.852681	0.012257658826038837	2	2	14925.37
12020000	-6.0883	174.744	-16259.520706039975	589	30	0.00320752	71.73683	1.401291	0.847646	0.012305341754392258	6	7	14836.8
12025000	-5.109	134.9432	-16261.468444573973	625	31	0.0032685	47.253394	1.062344	0.774088	0.012506857586853987	3	3	14970.06
12030000	-4.6641	129.4757	-16263.214474745764	603	30	0.00327993	36.129508	1.185659	1.132056	0.011089581274248136	2	2	15197.57
12035000	-5.1296	139.2212	-16263.056013552272	606	30	0.002625547	47.767266	1.202159	0.924025	0.01184803700934087	3	3	15060.24
12040000	-6.1712	125.9013	-16263.172212173346	590	29	0.00351723	73.807885	1.403685	0.992009	0.011284239796415171	2	2	15197.57
12045000	-3.9002	125.0806	-16272.626672027383	582	28	0.00367192	17.033029	0.905038	0.91936	0.011391666835125441	2	2	15625.0
12050000	-4.9736	143.7577	-16275.84083279995	604	30	0.00413488	43.868246	0.918902	1.450775	0.01261175025958624	4	4	15432.1
12055000	-5.2451	131.8095	-16262.798021984401	603	30	0.00505314	50.655241	1.020435	1.019368	0.013137683340260553	3	3	14970.06
12060000	-6.2232	134.5671	-16258.768119349945	634	34	0.00418167	75.108149	0.922349	0.942739	0.011979045674479149	3	3	13812.15
12065000	-7.2493	146.6595	-16266.083799077294	624	30	0.00607324	100.76099	0.918282	0.666896	0.01189243358058742	4	5	14326.65
12070000	-8.8436	156.8562	-16262.871654808827	637	35	0.002603674	140.618954	0.92067	0.801108	0.01257323203281235	4	5	15060.24
12075000	-5.8113	145.6597	-16261.249945818567	589	30	0.00381681	64.810263	1.005627	1.044094	0.012374369501494176	4	4	14880.95
12080000	-5.9722	131.2355	-16258.748167941063	592	29	0.0060907	68.832962	0.978919	0.747054	0.01179919290680316	3	3	15290.52
12085000	-5.0249	143.3268	-16263.236560401172	612	31	0.00484225	45.150834	1.098068	0.504135	0.011721265095249562	4	4	15432.1
12090000	-6.1255	127.8093	-16266.655740506143	613	30	0.00333395	72.666652	1.134421	0.791135	0.011949395021625902	2	2	14970.06
12095000	-4.9442	129.9878	-16270.963814467164	610	30	0.00508319	43.132951	1.24788	0.508954	0.01063075678578718	3	3	15060.24
12100000	-4.7018	127.0177	-16261.942390873	573	28	0.00409324	37.07354	1.101426	1.02602	0.01271936380989081	2	2	14749.26
12105000	-6.1715	135.727	-16267.239536867799	584	28	0.00343008	73.816519	0.911679	1.199278	0.011076900068509303	2	3	15151.52
12110000	-3.7135	123.2675	-16264.664130552304	593	29	0.00403382	12.364971	1.221567	1.452761	0.011480993208824593	2	2	15384.62
12115000	-4.6377	125.4303	-16258.34614024607	605	30	0.0044412	35.471758	1.108907	0.563017	0.01245883314828584	2	2	14925.37
12120000	-5.4244	134.3587	-16263.580687750582	593	29	0.00388102	55.13886	0.943172	1.74339	0.01250846690437513	2	3	15290.52
12125000	-5.3074	135.8277	-16259.63327396995	604	30	0.00364001	52.214134	1.056325	0.815374	0.011431057060059535	3	3	14880.95
12130000	-4.7576	127.833	-16258.29947074052	593	29	0.00389922	38.467278	1.079292	0.795694	0.012377227232149162	2	2	14792.9
12135000	-4.4054	143.2738	-16256.63303537247	577	29	0.00347474	29.663132	1.011217	0.828006	0.012024393540868676	4	4	14792.9
12140000	-5.8577	128.0804	-16260.29665426836	605	30	0.003089484	65.969529	0.851061	1.117062	0.01276150747238249	2	2	15337.42
12145000	-6.1468	124.1467	-16267.171195192537	584	29	0.00411427	73.197942	0.940085	0.802077	0.009370806458681546	2	2	15527.95
12150000	-4.2746	122.6987	-16262.398305526938	599	29	0.00411288	26.393119	1.132901	1.040399	0.013037311548024788	2	2	14705.88
12155000	-4.0559	129.9568	-16263.226816397473	591	29	0.00318851	20.92507	1.364883	1.02528	0.01128219973190879	2	2	15015.02
12160000	-7.0965	161.3915	-16272.686663323739	589	29	0.00430408	96.941283	1.16192	1.047282	0.012525024810898245	5	6	14970.06
12165000	-5.4967	151.7342	-16262.811379249855	576	29	0.002961479	56.94553	1.170971	1.028482	0.011954438565996244	4	5	15197.57
12170000	-4.6055	127.6059	-16270.18858640309	593	29	0.00343849	34.666047	1.042595	0.68954	0.011007459847642582	2	2	14880.95
12175000	-4.3353	125.8157	-16264.757045502258	579	28	0.00323177	27.910143	1.151473	1.26337	0.012069800404335973	2	2	15527.95
12180000	-4.8265	120.3151	-16267.84628769433	575	28	0.00693212	40.189824	0.984304	1.963055	0.011866520102896922	2	2	15384.62
12185000	-5.1623	144.1142	-16260.354820526994	590	30	0.00323771	48.586394	1.030038	1.369385	0.012877874156074184	4	4	14925.37
12190000	-5.8139	134.7226	-16261.088080022257	592	29	0.00385342	64.875744	1.393022	0.962582	0.011419462755039161	3	3	15151.52
12195000	-8.0853	153.5696	-16268.797921670372	636	32	0.001938993	121.660458	0.847869	1.389874	0.012512074622451018	4	5	14970.06
12200000	-5.9869	174.0182	-16261.488602562353	593	30	0.00341812	69.199412	1.042421	1.041259	0.012429797657827554	4	8	14880.95
12205000	-4.4521	144.4734	-16262.122385008497	641	34	0.00356989	30.831004	0.921443	1.170995	0.011785205907609366	4	4	14534.88
12210000	-7.8746	146.7364	-16258.892766278688	645	35	0.00373932	116.394015	0.959121	0.688621	0.011300976802213073	4	4	13227.51
12215000	-6.0014	134.8803	-16266.514454334088	573	30	0.00352088	69.563683	1.158712	1.124732	0.012294838429650366	3	3	14326.65
12220000	-4.0273	129.4445	-16262.339260213628	599	29	0.00373338	20.210572	1.019729	1.187371	0.01051664715041825	2	2	14084.51
12225000	-5.1488	144.5729	-16264.670844595777	617	30	0.003651	48.248753	1.066668	1.057817	0.011525586463365243	4	4	14970.06
12230000	-3.6253	123.3129	-16266.709927227443	592	30	0.003827	10.1603	1.12183	0.933817	0.011488528989813179	2	2	14577.26
12235000	-7.581	137.624	-16268.098733463932	597	30	0.0037655	109.051872	1.311495	1.16296	0.009461282665942164	4	4	15015.02
12240000	-6.0615	168.7997	-16265.17710942973	605	32	0.00431788	71.0664	1.215711	1.492209	0.011695824976102075	5	7	15015.02
12245000	-5.3365	132.7712	-16257.829166633877	590	29	0.00566346	52.941226	1.021845	0.872608	0.011939007084196445	3	3	15015.02
12250000	-6.1932	137.8866	-16268.507730860432	580	29	0.00353036	74.358019	1.100742	1.019882	0.010351061170228685	3	3	14880.95
12255000	-4.8132	123.1575	-16263.435877906519	580	28	0.00421839	39.857519	1.099909	0.632993	0.013063536392742126	2	2	14619.88
12260000	-3.6847	128.9127	-16255.930106158603	638	34	0.00485678	11.644645	1.197885	0.997904	0.01166912591208193	3	3	14880.95
12265000	-4.3167	131.9789	-16267.403986810048	625	31	0.00404104	27.445809	0.974554	1.409148	0.010358262518893798	3	3	14450.87
12270000	-5.449	122.786	-16265.271056825382	573	28	0.00362813	55.752653	0.946529	0.526526	0.011074188369811423	2	2	14970.06
12275000	-4.1982	130.2421	-16274.5106786758	562	28	0.0036106	24.484149	0.940871	0.865806	0.009981013008100306	2	2	15015.02
12280000	-5.2008	136.3437	-16261.64902018703	613	31	0.00394266	49.548584	1.336674	0.992147	0.011803922189817854	3	3	15015.02
12285000	-6.0397	158.9506	-16262.067072650592	592	29	0.002942467	70.521564	1.124096	0.758562	0.012867125588698717	4	5	14970.06
12290000	-4.3531	133.6373	-16263.188985626513	607	31	0.00545701	28.354685	1.386545	0.709616	0.010839400906216582	3	3	14705.88
12295000	-8.5582	175.3912	-16263.641680382225	660	38	0.002568009	133.483461	1.180088	0.701474	0.010243750402053336	6	7	14749.26
12300000	-5.1374	136.3857	-16260.4731575282	598	30	0.0034868	47.96422	1.162969	1.47615	0.01197897203880554	3	3	14880.95
12305000	-8.2043	153.6563	-16261.919534763374	631	32	0.00336896	124.634437	1.155178	1.2865	0.013995092256618094	5	5	14925.37
12310000	-3.6431	119.5868	-16271.982631316112	565	27	0.003059289	10.605628	1.190066	0.93912	0.00864817601450287	1	1	15151.52
12315000	-7.6158	144.5367	-16262.37139170956	585	29	0.00378759	109.922866	1.065784	1.554899	0.010826395913201094	4	4	14880.95
12320000	-5.7949	126.9232	-16267.129442343545	604	29	0.00399958	64.400618	1.096073	1.133795	0.010713040217076003	2	2	15197.57
12325000	-4.5446	122.9716	-16260.603577761181	591	29	0.00552108	33.144191	1.075769	1.377159	0.011907486648461186	2	2	15243.9
12330000	-5.554	136.5222	-16257.694272415252	601	30	0.00408273	58.377428	1.069478	0.764891	0.013666348777664794	4	4	15015.02
12335000	-4.7705	147.747	-16259.398977662713	595	29	0.00558491	38.790943	1.05953	0.739888	0.013632060845572166	4	5	14662.76
12340000	-5.6465	126.2387	-16261.852614152585	580	29	0.00478436	60.691015	1.177754	1.047194	0.011923556667178833	2	2	14792.9
12345000	-6.1228	142.7934	-16265.506371801072	583	29	0.00424237	72.598609	0.963243	1.110227	0.011607777705315169	4	4	15337.42
12350000	-3.8171	138.7021	-16265.583483515602	611	30	0.002975981	14.956619	0.964929	1.41838	0.011177386794060535	3	3	15432.1
12355000	-6.3978	145.6582	-16269.65627312251	639	34	0.00406577	79.472179	1.001662	0.740018	0.012499381496188814	4	4	14326.65
12360000	-3.9061	136.7803	-16271.561236745014	579	29	0.00325897	17.180456	1.028035	0.55572	0.012581474851555398	3	3	14792.9
12365000	-5.4856	140.1717	-16260.207685706577	575	28	0.00409798	56.667629	1.047048	0.801445	0.012105674172380333	3	4	14705.88
12370000	-7.9818	165.0592	-16262.739743562724	577	28	0.00350126	119.072649	1.04553	1.053877	0.011757358306223696	3	6	15337.42
12375000	-4.6277	126.6154	-16259.43995724366	585	29	0.002645682	35.219757	0.99889	1.531265	0.010219353467185246	2	2	15151.52
12380000	-5.6449	135.9536	-16267.04712279777	584	29	0.00334791	60.651393	1.069764	2.349172	0.01155178584349694	3	3	15290.52
12385000	-7.6803	186.9079	-16265.923103053614	644	34	0.00381428	111.534932	0.990914	0.695557	0.014357192734553095	6	9	14836.8
12390000	-5.9952	168.3316	-16262.438627558937	601	31	0.00355473	69.40887	0.992956	0.983118	0.012437045651497957	5	7	15923.57
12395000	-3.5002	125.4485	-16271.331361081478	582	34	0.00420723	7.034244	1.124048	1.238204	0.009102580067135994	2	2	14749.26
12400000	-4.5414	124.1889	-16260.10809392981	573	28	0.00378608	33.062224	1.177743	0.814	0.011716283005584485	2	2	14792.9
12405000	-9.819	230.1981	-16260.172094081701	626	36	0.00353595	165.002	1.111249	0.792709	0.011920297521614621	9	13	14662.76
12410000	-4.4113	129.7407	-16261.726566139727	593	29	0.003029109	29.810917	1.052499	0.95957	0.012291202669214404	3	3	15243.9
12415000	-13.0567	139.3643	-16262.000629617523	601	30	0.00466067	245.946205	1.099033	1.037669	0.010191193027860049	3	4	14970.06
12420000	-5.3445	123.4978	-16262.955993494936	609	30	0.00595147	53.141061	1.113964	1.416097	0.011749715560030054	2	2	14836.8
