State 	ExpPrior[ constantRecRate ]	Coalescent	dataLikelihood	popSize	constantRecRate	a.freq	c.freq	g.freq	t.freq 	kappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
295000	-4.8493	227.1816	-20305.73031976976	0.01224707	40.761548	0.09708996731227806	0.20006630798100802	0.30569632880494	0.39714739590177395	4.464289	0.04134537044492513	0.04134537044492513	9	10	8519	73	5952.38
300000	-5.1761	237.8349	-20304.389561646596	0.01427338	48.931188	0.10805141065532992	0.1975285069240654	0.3023104217139903	0.3921096607066145	4.203293	0.04702309017690653	0.04284054322843681	8	13	7893	72	6203.47
305000	-5.1048	202.3527	-20304.986097718833	0.01211292	47.147602	0.10564600113234418	0.1972576313571289	0.3088054253517801	0.3882909421587468	3.978905	0.04839878884445741	0.04839878884445741	6	7	9456	76	6313.13
310000	-4.6483	219.978	-20299.921074263155	0.01484265	35.735117	0.10150031760607607	0.1928499946755273	0.3064130901102649	0.39923659760813174	4.584457	0.06019291395266854	0.050065090606627095	9	9	9433	75	5952.38
315000	-4.3508	210.8924	-20295.79979261898	0.01810874	28.298562	0.09989131182767626	0.19880293956810471	0.30155576114624943	0.3997499874579695	4.756043	0.04577018590646686	0.04577018590646686	6	9	7713	75	5903.19
320000	-4.3308	201.1329	-20316.00658484712	0.01255995	27.797307	0.10538539633648686	0.19819539526979607	0.3001777085516295	0.3962414998420875	4.968102	0.04493345279858247	0.04493345279858247	6	6	7827	73	6150.06
325000	-5.794	291.2707	-20296.007768861007	0.01247951	64.37775	0.10142541559197332	0.19074796919176834	0.3133255479146129	0.3945010673016454	3.972145	0.04895278554893233	0.04895278554893233	11	18	12435	76	6410.26
330000	-8.8011	333.5443	-20303.39317355272	0.01167603	139.556664	0.0999368253091415	0.20100904485906843	0.299527264064051	0.39952686576773905	4.088804	0.050537002870048364	0.050537002870048364	13	23	9453	73	7215.01
335000	-6.9818	336.5654	-20303.630193144087	0.01006613	94.072684	0.10391485669083002	0.1961326186780368	0.31011807479234527	0.38983444983878784	4.07828	0.07051125367656622	0.05006794300592305	15	26	16674	77	7385.52
340000	-7.7562	370.1667	-20308.307070286053	0.01183133	113.432593	0.09889034039116888	0.2010601926533373	0.2976827788017634	0.40236668815373045	4.470312	0.06313960667390724	0.05004397425622252	12	29	12013	75	7418.4
345000	-6.9125	286.8003	-20304.721374860193	0.01620586	92.339423	0.10531139934256847	0.20226080235507404	0.3053126967671348	0.38711510153522277	3.825455	0.057032743488237975	0.03976674355533856	9	20	8720	75	6821.28
350000	-5.1144	246.074	-20303.111463564397	0.01292572	47.388214	0.10176513057129544	0.19806687386125713	0.304299904786301	0.39586809078114643	4.545639	0.0528754798417288	0.036949377336125355	10	13	7878	72	6345.18
355000	-5.3575	228.4251	-20316.20822219133	0.01232106	53.466015	0.09952787315371667	0.19638366419303208	0.30945577485475345	0.3946326877984979	4.338602	0.05299866724593091	0.05299866724593091	8	10	7914	73	6518.9
360000	-4.3317	210.9651	-20316.46584882148	0.0116124	27.820771	0.09849867393530981	0.19643697624737855	0.3073412045635538	0.39772314525375785	4.614693	0.03936548952312258	0.03936548952312258	7	7	8062	71	6127.45
365000	-4.0353	220.6588	-20311.087023144522	0.0163684	20.409908	0.10336702466112067	0.19381366574827652	0.305361188801224	0.39745812078937887	4.332289	0.0526707431442484	0.0526707431442484	9	10	9710	71	6250.0
370000	-4.6237	222.3513	-20295.246901792594	0.01238752	35.120271	0.10439941266007767	0.19332306669088248	0.3080356931004838	0.39424182754855613	4.56048	0.041201978286321626	0.041201978286321626	7	9	9597	70	6561.68
375000	-5.046	232.3298	-20307.984244846924	0.01337015	45.677195	0.09974518541058638	0.19822110687722508	0.30283993262716535	0.39919377508502335	4.207422	0.041700339844367676	0.041700339844367676	8	10	10036	78	6527.42
380000	-7.2197	341.43	-20305.954644341968	0.0109794	100.019949	0.10184294911248767	0.2030324880513193	0.31161534304769223	0.3835092197885008	4.207422	0.056821140517973094	0.04496104991396216	13	25	11396	80	6518.9
385000	-8.7371	529.1529	-20299.181981170022	0.0145252	137.956452	0.09957443501838951	0.19851001433352158	0.3046742263204053	0.3972413243276836	4.207422	0.06059324225688687	0.05205747833099956	21	50	15330	88	7518.8
390000	-7.0599	468.3358	-20300.298223578822	0.013967	96.024597	0.1042930977713233	0.19707804626844916	0.3042530640968587	0.3943757918633688	3.985589	0.06311837732490758	0.046430739876935134	20	42	16667	83	7215.01
395000	-7.4282	491.8145	-20298.336348792258	0.01555001	105.232407	0.10386794683190569	0.19792159760684325	0.3054423370912062	0.39276811847004495	4.096173	0.06016343762407366	0.06016343762407366	21	47	15314	82	7396.45
400000	-8.6061	520.2673	-20306.3985093088	0.01485307	134.679739	0.10661991108573993	0.1952643737565755	0.30134157864536687	0.3967741365123176	4.355337	0.06678895615161241	0.06678895615161241	21	50	16052	91	7194.24
405000	-6.7518	398.4029	-20300.066027742756	0.01363303	88.323153	0.10186274378223949	0.19778015373508448	0.3019560367965397	0.3984010656861363	4.434854	0.08173730136884926	0.04599019064863986	15	34	13994	76	7473.84
410000	-7.3354	409.9755	-20310.69527906926	0.01259726	102.912278	0.103929353890234	0.1929026846109699	0.3099995745977196	0.3931683869010766	4.319105	0.07052519122142668	0.043949601905830867	15	34	11826	81	7886.44
415000	-9.1463	454.0443	-20303.56000179042	0.00943227	148.185645	0.10757520848734331	0.19186203957850853	0.3050300520255279	0.3955326999086203	4.158492	0.06960473417320477	0.04374111239397577	22	37	10174	78	7861.64
420000	-6.5802	419.0773	-20306.919584190502	0.01401521	84.032066	0.10461791176076353	0.20599296782919513	0.30472981387097836	0.384659306539063	4.321107	0.09695549201722994	0.04401931251142453	17	38	11637	81	7974.48
425000	-6.1704	306.4376	-20300.766246677314	0.01301794	73.787959	0.10204563267457711	0.20012751635688622	0.30353741129834555	0.39428943967019126	4.268972	0.08062027107305726	0.04206845822744632	13	21	9696	74	8156.61
430000	-6.2318	303.1371	-20299.340356901124	0.01253502	75.324318	0.10631637756176933	0.19654229627143915	0.3061563612405849	0.39098496492620655	3.900819	0.07370412276079943	0.04862481515602264	15	20	11024	74	7668.71
435000	-4.8146	256.0977	-20306.761866977868	0.01372289	39.89365	0.10286873343902903	0.19882927625342217	0.3153989170419881	0.38290307326556083	4.766496	0.05495532766378873	0.0482621901811302	11	14	9127	72	6648.94
440000	-5.1819	210.0171	-20307.898131050933	0.01185253	49.074958	0.09948291124575846	0.20762636919560598	0.30718568318452205	0.3857050363741135	4.173243	0.03915070801252448	0.03915070801252448	6	8	9001	71	6596.31
445000	-6.4681	256.4202	-20301.57786238765	0.01453895	81.229393	0.10291835861897143	0.1952375565075886	0.31144198565504555	0.39040209921839447	4.220417	0.039128843483921205	0.039128843483921205	10	14	10225	78	6273.53
450000	-6.5098	289.9189	-20204.294060449047	0.01137387	82.274274	0.09999655830357804	0.19634849481468436	0.31112634454352944	0.39252860233820824	4.503489	0.04494983781587314	0.04341777879721548	16	17	12440	86	5780.35
455000	-5.3328	324.9404	-20199.23148953041	0.01299282	52.847145	0.09913798747854742	0.203248649655507	0.3084550125811579	0.3891583502847876	3.86755	0.0609747838558859	0.04959749875171516	14	23	14154	95	6510.42
460000	-6.12	291.0231	-20194.456070600176	0.01301784	72.528255	0.10656599706769863	0.19556943971354665	0.3040301829964531	0.3938343802223015	4.244895	0.040861062400049206	0.040861062400049206	14	19	10129	88	6150.06
465000	-5.562	226.1742	-20175.03916168628	0.01312478	58.577824	0.10138834017285764	0.19083017280098985	0.31215338182868047	0.3956281051974721	4.114692	0.04128012127195806	0.04128012127195806	9	9	10447	89	5518.76
470000	-5.646	236.0079	-20174.14464585826	0.01181402	60.677053	0.1021570603614714	0.19723683810444562	0.30579561844335124	0.39481048309073163	4.114692	0.040982669103823775	0.040982669103823775	10	11	9661	85	5733.94
475000	-5.5281	257.2727	-20174.121070918798	0.01178129	57.729537	0.09958647126912945	0.20931051942101606	0.30496423021735525	0.3861387790924991	4.487212	0.040888544082489243	0.040888544082489243	12	13	11281	84	5285.41
480000	-5.8775	235.6606	-20180.008494034042	0.01176242	66.465802	0.09507273953920203	0.19982357284204738	0.3098608585461727	0.3952428290725779	4.095709	0.04846650869289802	0.04846650869289802	9	10	10622	82	5896.23
485000	-6.773	333.1233	-20177.52985526459	0.00830263	88.853988	0.10880792152740071	0.19358741151743625	0.3072709177174709	0.3903337492376922	4.095709	0.043154463818770236	0.043154463818770236	15	21	14852	78	6097.56
490000	-6.3573	320.6056	-20177.620639655	0.01417308	78.461495	0.10593835426935197	0.19967108656105684	0.29916732973917654	0.39522322943041466	4.678045	0.04826720757279551	0.04826720757279551	15	21	13800	89	6393.86
495000	-5.8092	315.0244	-20176.227315225977	0.01173614	64.757527	0.10400153147896032	0.19021925858286842	0.308638036823005	0.3971411731151662	4.500736	0.061240357049085196	0.04272574883824885	12	21	12973	83	6510.42
500000	-6.5102	333.708	-20185.43640107031	0.01155162	82.283997	0.10197783206610957	0.1968651326258993	0.30263244628005725	0.39852458902793386	4.493155	0.05075124048585268	0.04620829037387033	13	22	12497	87	6729.48
505000	-5.7393	205.3511	-20180.286779798495	0.01691615	63.010699	0.10107780921221877	0.19512766562049477	0.308787183277241	0.3950073418900456	4.17722	0.03997447578074578	0.03997447578074578	7	7	9867	85	6127.45
510000	-5.6131	250.6454	-20173.247722498807	0.01402681	59.855708	0.09940599198921272	0.1996235962752373	0.30927906134709965	0.3916913503884504	4.496736	0.07264478599723023	0.040957929323692535	10	13	11241	87	6024.1
515000	-5.9218	255.9018	-20179.341406421365	0.01337728	67.573896	0.10164744183993335	0.20188530407115626	0.3102662125814904	0.38620104150741996	3.728308	0.08080361015700707	0.03896021659119279	11	14	10098	88	6451.61
520000	-4.4084	192.8751	-20181.13861088778	0.01522795	29.737306	0.10494137494041521	0.19863873430893747	0.297122325479679	0.3992975652709682	4.488396	0.03771338020708812	0.03771338020708812	5	5	7618	76	6337.14
525000	-4.8777	218.8784	-20168.908158041802	0.01245119	41.471152	0.10324883193850312	0.19543499698555897	0.3006167943261817	0.4006993767497562	4.488396	0.047328776358582784	0.047328776358582784	7	8	9199	79	5727.38
530000	-5.9641	268.8759	-20171.24482846271	0.01582305	68.629371	0.10266035864887914	0.1988453401173349	0.3067173545018875	0.39177694673189856	3.79943	0.04333056370055981	0.04333056370055981	10	15	9042	76	6060.61
535000	-5.1595	231.7039	-20173.30431715909	0.01919755	48.516061	0.10133426992174313	0.19627680667907768	0.3054185231738472	0.396970400225332	4.091076	0.038375029374280084	0.038375029374280084	8	11	9750	77	6127.45
540000	-5.4369	217.7281	-20176.49375127515	0.01340653	55.45083	0.09791325623661615	0.1949512722035297	0.3104058513315135	0.3967296202283407	4.076428	0.04512676798090121	0.04512676798090121	7	8	10156	77	5834.31
545000	-4.6908	223.6526	-20180.587760829487	0.01323958	36.797402	0.1028795441228182	0.2005089004014973	0.3046512260614771	0.39196032941420744	4.526234	0.039889340807445675	0.039889340807445675	9	9	10124	76	6045.95
550000	-6.3955	219.2787	-20183.006040546217	0.00973941	79.414995	0.09989937820829088	0.19470065352763344	0.30915675001397935	0.39624321825009623	4.746017	0.039651408805607094	0.039651408805607094	8	8	8769	78	6134.97
555000	-6.0361	270.3559	-20175.10263407833	0.01415222	70.431174	0.10125197865998013	0.19725042647400606	0.3074464507066874	0.3940511441593263	4.39008	0.041161751199082615	0.041161751199082615	11	16	11422	85	5800.46
560000	-7.7612	281.6236	-20180.59270637433	0.01146497	113.55904	0.10005388883237352	0.1949164105606659	0.30735678256542287	0.3976729180415378	4.078956	0.04295570259616705	0.04295570259616705	11	17	13309	85	6468.31
565000	-4.6378	227.9221	-20183.42976449434	0.01171755	35.472816	0.10225360631962233	0.19679425196924422	0.30416137618816935	0.39679076552296416	4.385739	0.03912017193301197	0.03912017193301197	7	9	7986	72	6345.18
570000	-7.5478	245.8792	-20181.124310050687	0.0103735	108.222478	0.10144899454183601	0.19524572005301866	0.30963678162675645	0.3936685037783888	4.293861	0.04483623678104778	0.04483623678104778	8	12	9963	79	6002.4
575000	-5.7352	230.4998	-20178.91232961807	0.01205631	62.909074	0.10255939992221938	0.19190546979847117	0.3081251989890301	0.3974099312902793	4.328117	0.046274081264318076	0.046274081264318076	8	10	6150	77	5827.51
580000	-4.5977	203.6732	-20171.990590282054	0.01270966	34.471527	0.10527619577574047	0.19458677677050457	0.30159740148534225	0.3985396259684128	4.414166	0.04092734012653843	0.04092734012653843	6	6	7792	74	6067.96
585000	-3.9519	199.4307	-20192.143592516175	0.01150816	18.324596	0.09400316059533334	0.20687278831185824	0.3120142783337414	0.387109772759067	3.62424	0.042401348599325414	0.042401348599325414	5	6	4856	74	5733.94
590000	-4.3587	221.7188	-20188.826425978692	0.01375904	28.495168	0.09956253146238334	0.2026487759434268	0.2978820409882221	0.3999066516059677	4.415135	0.051526196370504776	0.045724421307065194	8	9	10444	75	5882.35
595000	-5.4757	232.8926	-20187.327995273532	0.01276044	56.420469	0.10550853909504368	0.19898759662885698	0.2967308785639901	0.39877298571210923	4.005163	0.040511593582965674	0.040511593582965674	7	10	9075	75	5966.59
600000	-5.5672	197.777	-20180.975265282214	0.01351617	58.707961	0.10102608378920767	0.19916623420512133	0.3034897177651158	0.3963179642405551	3.84332	0.0433750084940845	0.03957350256653714	6	6	8005	71	5854.8
605000	-5.6047	200.4814	-20171.109844034607	0.01456588	59.64595	0.10039645708945787	0.19493157909776274	0.3107727882356429	0.39389917557713633	3.686924	0.0461951677753913	0.0461951677753913	6	6	9240	73	5896.23
610000	-5.4919	254.7066	-20172.157179147343	0.01347828	56.826268	0.09993465867969228	0.1986346910132947	0.3093433117026438	0.39208733860436934	4.278078	0.043973138413657735	0.043973138413657735	9	13	10809	77	5924.17
615000	-4.7408	243.4219	-20173.654330450627	0.0123357	38.046956	0.10636426674122106	0.19585010613310921	0.3025482143524946	0.3952374127731752	4.718967	0.04380164922181319	0.04380164922181319	8	11	7743	74	6337.14
620000	-5.8516	282.5636	-20176.005624615365	0.01342789	65.817167	0.10099817335183552	0.19049647159636238	0.30603822517549384	0.4024671298763082	3.933631	0.06300449601719174	0.04475235469904287	8	17	8633	76	6934.81
625000	-5.1466	225.7889	-20173.922900527723	0.01369286	48.191965	0.10337107374162599	0.20176194216782148	0.30759967565077356	0.38726730843977886	4.65739	0.05379882970680966	0.05379882970680966	8	10	9127	71	6868.13
630000	-5.6099	211.1097	-20171.30444360906	0.0107387	59.775236	0.10048452963172837	0.1965645883494078	0.3030034770051515	0.3999474050137123	4.514337	0.04334903025926909	0.04334903025926909	7	7	10178	77	6127.45
635000	-6.188	293.8948	-20169.43350001765	0.0106449	74.228558	0.09985075817168321	0.19513993866545373	0.30796061428584454	0.3970486888770184	4.514337	0.07931485961913058	0.055248097601926824	12	18	9392	75	6265.66
640000	-5.3442	273.3662	-20177.970137343073	0.01460637	53.13193	0.10071373523779162	0.20173532290671606	0.3047026692920988	0.39284827256339355	3.942793	0.0673407706304809	0.0673407706304809	9	17	11360	80	6993.01
645000	-6.0066	329.3557	-20165.89984818994	0.01315725	69.694156	0.0983577123299289	0.1981790810316974	0.3101719302239853	0.3932912764143882	4.167388	0.07233575716493867	0.04966897380687156	14	23	12367	77	7564.3
650000	-6.4564	287.1665	-20178.984922728734	0.01160698	80.937801	0.10088289661259932	0.20307046129485393	0.29753524265061754	0.3985113994419291	4.418532	0.049813312954610146	0.049813312954610146	13	18	11540	78	7012.62
655000	-4.9052	225.8067	-20178.14897245445	0.01107166	42.158249	0.09617814698270222	0.20106911662845536	0.29961605352642395	0.40313668286241844	4.481439	0.04930478166196442	0.04930478166196442	8	8	7947	71	6418.49
660000	-4.5376	211.5632	-20173.67997810902	0.01163245	32.96748	0.10116666544199505	0.19590610524364802	0.30182206522896327	0.4011051640853936	4.532884	0.044395053979785985	0.044395053979785985	7	7	9069	73	5952.38
665000	-5.2667	218.7368	-20174.499478143654	0.01390758	51.195423	0.09804046685168578	0.20869152048783796	0.2986916796431616	0.39457633301731454	4.684876	0.04263202695275503	0.04263202695275503	8	8	7941	71	5988.02
670000	-5.9924	204.7137	-20172.828900242675	0.0154093	69.338935	0.09999248786514119	0.20097079157011657	0.30342390723882007	0.3956128133259221	4.396228	0.04289561876285924	0.04289561876285924	7	7	11106	72	5945.3
675000	-4.9487	237.6378	-20174.29406291306	0.01109036	43.245729	0.09892977936726816	0.19883489743861066	0.3059379732055189	0.39629734998860217	4.396228	0.04660077594757782	0.04660077594757782	8	11	7981	71	6031.36
680000	-4.3056	213.6352	-20175.273636555543	0.01093509	27.168815	0.10755804873514757	0.19954950693121815	0.3067957464271648	0.38609669790646944	4.189112	0.040094914875544146	0.040094914875544146	7	8	9313	73	6097.56
685000	-6.8374	277.6093	-20174.460572921053	0.01454581	90.463066	0.10365021988291374	0.19229941891079438	0.30568309453298176	0.39836726667331	4.17671	0.048010897728622215	0.03895308745072213	12	17	10146	79	6082.73
690000	-4.821	213.817	-20181.35487848954	0.01152059	40.053801	0.10588311388516856	0.19537445536352332	0.300591638068036	0.3981507926832721	4.17671	0.04582103494247227	0.045686187953686806	7	7	7890	71	6203.47
695000	-6.6021	241.1772	-20175.633774881662	0.01418584	84.581053	0.10418182960178243	0.192235262737912	0.3068578951535518	0.3967250125067536	4.17671	0.06566497440305114	0.04746157455282098	11	12	10377	77	6265.66
700000	-6.4409	318.3659	-20174.219553951607	0.01153745	80.549589	0.09993651929269193	0.19582183302032785	0.30559453736610553	0.39864711032087463	4.17671	0.05184623162406676	0.0398156958988534	10	22	7335	74	6849.32
705000	-5.4549	234.1726	-20191.70046656888	0.01759278	55.899825	0.09974703875978774	0.2009145166980085	0.3094566208680746	0.3898818236741293	4.626215	0.0420768842203314	0.0420768842203314	8	11	10190	79	6501.95
710000	-4.4146	204.3874	-20173.123309770595	0.01387394	29.892758	0.10692265903797442	0.19748528925893025	0.3041747868178237	0.3914172648852718	4.600995	0.04271276562831164	0.04271276562831164	6	6	9379	73	5889.28
715000	-4.2129	215.2241	-20175.927287979834	0.01161435	24.850062	0.10223786739703836	0.1929588855190445	0.3044891858741112	0.40031406120980584	4.225507	0.045397400850979014	0.045397400850979014	6	8	7905	73	6134.97
720000	-6.3078	252.6362	-20174.927050233317	0.01052951	77.224279	0.10286789715200546	0.1954039545434677	0.3062471128944884	0.3954810354100385	3.987104	0.05458327354493918	0.052570232189928866	8	13	10822	75	6142.51
725000	-4.6177	226.5334	-20172.496102534573	0.0139194	34.970797	0.10200998944713928	0.19635416984042872	0.30629435630612073	0.39534148440631134	4.612153	0.04406585681796886	0.04406585681796886	8	10	7769	73	6297.23
730000	-4.8525	243.6679	-20179.89431441587	0.01262735	40.839977	0.10219695574261736	0.19644416669883746	0.3036899325460572	0.3976689450124881	4.166638	0.042982811588361494	0.039045367817345966	8	12	7803	73	6345.18
735000	-4.3279	214.5023	-20180.642437558756	0.01256532	27.725795	0.10094490553772527	0.19770991611578875	0.3067023059032717	0.3946428724432143	3.641596	0.04073112810329196	0.04073112810329196	8	8	10316	74	6218.91
740000	-4.412	219.4069	-20180.62229213823	0.01160509	29.828062	0.09939435526298963	0.19522893186966592	0.30199124750812917	0.40338546535921516	4.490811	0.04058367593715576	0.04058367593715576	8	9	10077	70	6067.96
745000	-4.5786	195.3692	-20183.12300830735	0.01031069	33.992093	0.10976472029101099	0.19244611936395575	0.3090731625770065	0.38871599776802673	4.490811	0.04227573976709337	0.04227573976709337	5	5	7974	72	6321.11
750000	-5.6764	293.1097	-20189.957025467505	0.01299039	61.437695	0.10752214791414114	0.18944468580131496	0.31526047371686367	0.3877726925676803	4.490811	0.08143122168508427	0.05040864539318249	12	19	11704	82	6535.95
755000	-5.4133	273.2615	-20174.053191622523	0.01538363	54.861495	0.10282223338553165	0.19652632735893094	0.3068436074203335	0.3938078318352039	3.485368	0.09576723739870366	0.04109442288882668	12	19	7382	74	7235.89
760000	-5.7537	226.7716	-20185.51312932019	0.01358002	63.371558	0.10043611980915247	0.20615365238315556	0.30292896028679805	0.3904812675208939	4.496499	0.044544727466460134	0.044544727466460134	8	10	9380	76	6684.49
765000	-3.969	204.8398	-20176.526227114082	0.01403604	18.753075	0.10716249451607776	0.20264801996296575	0.3051255935374531	0.3850638919835033	4.496499	0.05563934555656245	0.04223637115716763	6	7	7789	74	5882.35
770000	-4.9923	199.8268	-20170.603121382603	0.01067308	44.335537	0.10239351209767668	0.19836979115203085	0.3089486810849096	0.390288015665383	4.496499	0.04394179714605495	0.04394179714605495	6	6	7765	75	5780.35
775000	-4.4975	205.3287	-20173.232820590147	0.01214617	31.964536	0.10336486310027745	0.19498885921406542	0.3083278230689849	0.39331845461667225	4.506061	0.043840712057165894	0.043840712057165894	6	6	7788	73	5861.66
780000	-5.62	231.2117	-20183.07807486997	0.01129882	60.028233	0.10014058320360551	0.1903882514273424	0.30709458641441717	0.402376578954635	4.295438	0.040780467837791434	0.040780467837791434	7	10	7813	73	5896.23
785000	-4.8907	231.5605	-20182.788795174063	0.01041199	41.796589	0.09936612942929984	0.19444315196626488	0.30692598551982114	0.3992647330846142	4.295438	0.038651437868575285	0.038651437868575285	6	9	7807	73	6112.47
790000	-5.6332	235.2154	-20181.556184068817	0.01453107	60.358462	0.09945915596836927	0.1971569047028656	0.3040388004076952	0.3993451389210701	4.295438	0.06209323171862898	0.06060657135648762	7	11	9384	72	5995.2
795000	-4.7938	207.1561	-20170.404396012178	0.01493663	39.374225	0.10464726944951562	0.18938185618248102	0.3048692626176423	0.4011016117503611	4.221577	0.045700529931289965	0.045700529931289965	5	7	4410	74	6075.33
800000	-4.4685	217.2579	-20163.73072172066	0.01133957	31.240186	0.1054172648136108	0.20048509076901802	0.29588373256985456	0.39821391184751664	4.018578	0.04427474661663221	0.04427474661663221	8	8	7785	74	6127.45
805000	-4.8584	195.1018	-20177.430736991795	0.01027237	40.988172	0.10106980976396253	0.19693170350812841	0.30727582807828174	0.39472265864962736	4.018578	0.04456079063695182	0.04456079063695182	5	5	7815	73	5882.35
810000	-4.1073	209.0721	-20182.682276470423	0.01164327	22.211533	0.1017087799001537	0.20224688938091048	0.30466959992714665	0.39137473079178925	3.89387	0.04019798538808719	0.04019798538808719	6	6	7776	75	5720.82
815000	-5.533	209.0546	-20179.829629372576	0.01230033	57.854125	0.10286620049131807	0.20182247989986482	0.30475787782126507	0.390553441787552	3.89387	0.03747106936804194	0.03747106936804194	6	6	6948	73	5760.37
820000	-5.5915	241.899	-20183.49744514947	0.01534396	59.315141	0.10017756449353299	0.19158284819869686	0.3126802126516836	0.3955593746560866	3.89387	0.05078815369235521	0.044668665707749966	8	13	10735	75	5931.2
825000	-4.6812	208.9449	-20177.08923485305	0.01443086	36.558437	0.09893459934714355	0.19934688088564215	0.3020950326555434	0.3996234871116709	4.018477	0.04198693163214213	0.04198693163214213	7	7	8934	74	5966.59
830000	-5.9948	294.6788	-20183.85019078366	0.01018408	69.397765	0.10528454485826075	0.18955113806514448	0.30215693742513805	0.4030073796514567	4.658974	0.04820337891607028	0.04820337891607028	11	18	9868	78	6165.23
835000	-6.2422	267.6644	-20187.231356987893	0.01301346	75.582243	0.10356895881317141	0.18646244838392725	0.3135281203601792	0.39644047244272207	4.416792	0.05134364258047358	0.04925324212586634	12	15	9370	74	6501.95
840000	-6.276	256.2873	-20184.650698113353	0.01040473	76.427862	0.09892867829485329	0.19477890334368608	0.31117368869239265	0.3951187296690679	4.416792	0.042782831285693684	0.042782831285693684	11	13	9000	74	6045.95
845000	-4.4856	246.6648	-20176.08940501757	0.01194237	31.669205	0.0981004971249647	0.19744839621098992	0.30871208626708907	0.39573902039695624	3.934758	0.04379816803558674	0.04121539096567443	9	13	9771	78	6313.13
850000	-4.3507	210.4105	-20182.629153355265	0.01563585	28.294376	0.10589819104636865	0.19576478021226992	0.3105995064970716	0.38773752224428976	3.934758	0.04244744866046151	0.04244744866046151	6	7	7956	70	6313.13
855000	-4.8441	253.4286	-20187.506387062265	0.01246977	40.631718	0.10374816198512177	0.18730957845774002	0.3090700282419836	0.3998722313151546	3.934758	0.07197732598711801	0.04859302957607375	6	14	8017	70	6702.41
860000	-5.0195	207.8576	-20172.22572198131	0.01162437	45.014876	0.10186808770831628	0.2004389151269195	0.3016035533824271	0.3960894437823371	4.200459	0.04243181297904431	0.04243181297904431	7	7	8750	75	6476.68
865000	-5.1404	206.729	-20174.65649130359	0.01209285	48.038571	0.1041311218150111	0.1954848381668587	0.3052170452982765	0.39516699471985367	4.200459	0.04057654647702103	0.04057654647702103	5	6	8013	71	6501.95
870000	-6.1047	239.8894	-20168.146894013356	0.01368862	72.145611	0.10495635482768124	0.20012091102272725	0.30011194202521757	0.3948107921243739	4.200459	0.043809658267837635	0.043809658267837635	7	12	9513	71	6353.24
875000	-5.4874	222.3465	-20177.62942698192	0.01541464	56.713245	0.10126758578872148	0.19584612342297425	0.312975112360366	0.38991117842793827	4.200459	0.04086541750963873	0.038913914924440046	7	9	9487	72	6180.47
880000	-4.6775	227.4453	-20190.758731344642	0.01126456	36.465781	0.1079631108941786	0.20037469334441235	0.31075392570602584	0.38090827005538325	4.200459	0.06265077954808813	0.04585646076885638	7	10	7899	72	6305.17
885000	-4.1009	204.4681	-20174.852876673263	0.0131885	22.050261	0.10432248404276336	0.19797011510237122	0.3038429655481924	0.39386443530667314	4.354345	0.04251319664195549	0.04251319664195549	6	6	9346	73	6060.61
890000	-5.5519	229.9546	-20169.412142645484	0.01526194	58.325129	0.10084973772048478	0.19558092622289808	0.309222108356464	0.394347227700153	4.354345	0.05094593344353541	0.05094593344353541	9	11	10981	73	6369.43
895000	-3.5953	194.6006	-20188.849160932998	0.01180061	9.409966	0.1007947435402961	0.19601958247020648	0.3090534870320099	0.3941321869574874	4.354345	0.04055575452809407	0.04055575452809407	5	5	6662	74	5988.02
900000	-5.8255	242.3374	-20183.545865162836	0.01463446	65.165654	0.10511579898493507	0.1942163252705683	0.30621038881426704	0.3944574869302295	4.354345	0.04934064643014573	0.04934064643014573	10	12	11473	76	6105.01
905000	-4.8721	248.6191	-20176.91229368601	0.01129586	41.330641	0.10385547007835284	0.19883053309504253	0.30384435892026745	0.39346963790633704	4.276526	0.054208546165018995	0.040990041498325636	9	13	8651	76	6150.06
910000	-5.1025	207.216	-20179.855265617047	0.01343444	47.090064	0.09816179465645432	0.20125716225415327	0.3054586231356206	0.3951224199537718	4.276526	0.04178700321248924	0.04178700321248924	6	6	7787	74	6045.95
915000	-6.179	245.0266	-20178.172416242174	0.0113463	74.004195	0.10349214139560482	0.20130531839532734	0.3064110999286864	0.3887914402803813	4.276526	0.04084397062140463	0.04084397062140463	10	13	7064	73	6361.32
920000	-4.6353	217.2554	-20178.64838513022	0.01115176	35.410882	0.10659111969164389	0.19164569581900984	0.3129392020408786	0.38882398244846755	4.423457	0.0399579469856585	0.0399579469856585	7	8	7247	74	6188.12
925000	-4.8721	216.7892	-20175.505000793815	0.01283298	41.329459	0.10360169783955224	0.20161718263489536	0.3022495548847383	0.3925315646408141	4.423457	0.04445590044054862	0.04445590044054862	6	9	7862	71	5924.17
930000	-4.3293	206.4477	-20174.891230932633	0.0096915	27.759867	0.10123475324493368	0.1970109193151672	0.3051771537046714	0.39657717373522766	4.423457	0.04501888556577368	0.03905280731880001	5	7	8745	73	5924.17
935000	-6.4314	228.9082	-20177.930928133475	0.0118702	80.31332	0.0995558566009353	0.19994538646570162	0.3128280784244846	0.38767067850887854	3.525065	0.0388766332068818	0.0388766332068818	8	9	7709	94	5488.47
940000	-7.512	319.3276	-20177.793953212502	0.01048376	107.328348	0.1084122827260912	0.19244724627818488	0.30927715544863493	0.38986331554708903	3.525065	0.045912181767956986	0.045912181767956986	12	22	13235	96	6265.66
