State 	Coalescent	pop.size.prior	 sum 	pop.size.changepoints	 mc.speed 
3213000	313.4558	-92.30496236489012	-92.30496236489012	10	37037.04
3214000	313.2417	-91.73711220375881	-91.73711220375881	10	33333.33
3215000	312.641	-94.2564837858588	-94.2564837858588	10	37037.04
3216000	313.3079	-95.23376293802707	-95.23376293802707	10	35714.29
3217000	313.2282	-95.61702347696809	-95.61702347696809	10	37037.04
3218000	312.6883	-95.7566011297025	-95.7566011297025	10	35714.29
3219000	313.3731	-94.95900317577008	-94.95900317577008	10	33333.33
3220000	313.2109	-95.21569165647013	-95.21569165647013	10	34482.76
3221000	312.937	-94.04982573752149	-94.04982573752149	10	35714.29
3222000	312.8669	-92.5910190147555	-92.5910190147555	10	37037.04
3223000	312.2764	-91.46082825997453	-91.46082825997453	10	29411.76
3224000	313.4003	-90.12497458339654	-90.12497458339654	10	37037.04
3225000	313.1124	-90.36734340995622	-90.36734340995622	10	37037.04
3226000	313.0868	-90.73014633699178	-90.73014633699178	10	35714.29
3227000	313.2698	-91.1621296632344	-91.1621296632344	10	32258.06
3228000	312.8552	-89.62131797058723	-89.62131797058723	10	34482.76
3229000	312.2819	-89.61250356064716	-89.61250356064716	10	37037.04
3230000	313.1299	-89.89015336921022	-89.89015336921022	10	35714.29
3231000	313.3465	-90.34035903551626	-90.34035903551626	10	33333.33
3232000	312.9107	-91.14120088604345	-91.14120088604345	10	37037.04
3233000	313.4372	-91.90527918193376	-91.90527918193376	10	37037.04
3234000	312.7692	-92.64025957314263	-92.64025957314263	10	35714.29
3235000	313.2105	-92.52573821863336	-92.52573821863336	10	34482.76
3236000	313.456	-94.08586377283439	-94.08586377283439	10	37037.04
3237000	313.1861	-92.86715038258805	-92.86715038258805	10	37037.04
3238000	312.5481	-92.06135476387813	-92.06135476387813	10	37037.04
3239000	313.4906	-92.3772010136123	-92.3772010136123	10	32258.06
3240000	312.5698	-93.1845044883619	-93.1845044883619	10	37037.04
3241000	313.0526	-92.83974846013146	-92.83974846013146	10	37037.04
3242000	313.5165	-91.36540994164282	-91.36540994164282	10	37037.04
3243000	312.1098	-92.41170627559718	-92.41170627559718	10	34482.76
3244000	313.4988	-92.83004963261347	-92.83004963261347	10	35714.29
3245000	312.9898	-92.07005417854134	-92.07005417854134	10	33333.33
3246000	312.5877	-92.86850261803583	-92.86850261803583	10	35714.29
3247000	313.2711	-93.0601829754884	-93.0601829754884	10	31250.0
3248000	313.0162	-93.35222954324043	-93.35222954324043	10	34482.76
3249000	313.4298	-95.24274192715765	-95.24274192715765	10	37037.04
3250000	312.827	-94.83520851320299	-94.83520851320299	10	35714.29
3251000	312.5682	-93.64175554814571	-93.64175554814571	10	34482.76
3252000	311.7172	-93.29551486503966	-93.29551486503966	10	37037.04
3253000	312.9194	-93.31523960951495	-93.31523960951495	10	35714.29
3254000	312.5648	-92.86731397903792	-92.86731397903792	10	37037.04
3255000	313.5093	-93.29555808082384	-93.29555808082384	10	35714.29
3256000	311.6628	-92.41915627779966	-92.41915627779966	10	35714.29
3257000	312.7325	-93.47706458297952	-93.47706458297952	10	32258.06
3258000	313.454	-94.19057969811416	-94.19057969811416	10	33333.33
3259000	312.5052	-93.87157900861448	-93.87157900861448	10	33333.33
3260000	312.0932	-93.04341901660099	-93.04341901660099	10	33333.33
3261000	312.0977	-92.58126316775487	-92.58126316775487	10	34482.76
3262000	312.9936	-92.6881481968144	-92.6881481968144	10	37037.04
3263000	313.2609	-92.75332609144509	-92.75332609144509	10	35714.29
3264000	313.4456	-91.99070216328907	-91.99070216328907	10	32258.06
3265000	312.9266	-93.38648321093108	-93.38648321093108	10	34482.76
3266000	312.5193	-93.92485530802854	-93.92485530802854	10	33333.33
3267000	312.5146	-95.39702548002228	-95.39702548002228	10	37037.04
3268000	313.1478	-96.34672031483603	-96.34672031483603	10	33333.33
3269000	312.7833	-95.83480954353844	-95.83480954353844	10	37037.04
3270000	312.1748	-96.35033622499122	-96.35033622499122	10	37037.04
3271000	312.1213	-95.32544196410595	-95.32544196410595	10	31250.0
3272000	312.117	-97.23152495040871	-97.23152495040871	10	31250.0
3273000	313.2503	-96.19526107646494	-96.19526107646494	10	37037.04
3274000	313.319	-98.83757313747854	-98.83757313747854	10	35714.29
3275000	313.1658	-98.05753031645786	-98.05753031645786	10	33333.33
3276000	313.248	-97.22552405169567	-97.22552405169567	10	33333.33
3277000	313.3883	-97.57774788003809	-97.57774788003809	10	35714.29
3278000	313.1696	-99.04854834099767	-99.04854834099767	10	37037.04
3279000	312.0811	-97.03362436765673	-97.03362436765673	10	37037.04
3280000	313.4407	-94.3797191909339	-94.3797191909339	10	30303.03
3281000	313.5045	-93.59539895785187	-93.59539895785187	10	34482.76
3282000	313.3492	-93.50844338003989	-93.50844338003989	10	37037.04
3283000	312.1906	-92.39090353945488	-92.39090353945488	10	37037.04
3284000	313.4743	-92.52150382944346	-92.52150382944346	10	34482.76
3285000	312.5561	-91.98657816052138	-91.98657816052138	10	32258.06
3286000	313.1555	-90.9002773582915	-90.9002773582915	10	29411.76
3287000	313.3397	-90.37154081699181	-90.37154081699181	10	35714.29
3288000	313.417	-92.60892546142813	-92.60892546142813	10	33333.33
3289000	313.1546	-95.73244721068662	-95.73244721068662	10	37037.04
3290000	313.1648	-97.35862986876151	-97.35862986876151	10	37037.04
3291000	312.1255	-95.703056190922	-95.703056190922	10	37037.04
3292000	313.1446	-94.6993703845676	-94.6993703845676	10	33333.33
3293000	313.1009	-95.96837183330666	-95.96837183330666	10	37037.04
3294000	312.8099	-96.0524668765157	-96.0524668765157	10	31250.0
3295000	312.3734	-94.16851136398876	-94.16851136398876	10	34482.76
3296000	313.4797	-93.48780648877569	-93.48780648877569	10	33333.33
3297000	313.3957	-93.0529603885307	-93.0529603885307	10	37037.04
3298000	311.9338	-93.04015469908079	-93.04015469908079	10	35714.29
3299000	313.2232	-91.65823291695946	-91.65823291695946	10	37037.04
3300000	311.806	-93.01556109893203	-93.01556109893203	10	33333.33
3301000	313.3018	-95.22982425987244	-95.22982425987244	10	35714.29
3302000	313.4258	-94.40582160256199	-94.40582160256199	10	31250.0
3303000	312.6206	-94.53603877530756	-94.53603877530756	10	35714.29
3304000	312.5928	-94.21637388352357	-94.21637388352357	10	35714.29
3305000	313.1476	-93.92045312140208	-93.92045312140208	10	37037.04
3306000	312.0685	-92.84017723261519	-92.84017723261519	10	34482.76
3307000	312.3403	-94.20903940775274	-94.20903940775274	10	37037.04
3308000	312.5576	-96.24101887273153	-96.24101887273153	10	37037.04
3309000	313.0986	-95.76807424042477	-95.76807424042477	10	30303.03
3310000	312.3003	-95.05412846426245	-95.05412846426245	10	34482.76
3311000	313.4552	-91.97501952323552	-91.97501952323552	10	35714.29
3312000	313.3414	-92.38963388496187	-92.38963388496187	10	34482.76
3313000	313.4551	-94.22600805193804	-94.22600805193804	10	32258.06
3314000	313.1117	-92.30431957565999	-92.30431957565999	10	37037.04
3315000	312.6663	-90.94050181929877	-90.94050181929877	10	35714.29
3316000	312.3726	-91.60862379234997	-91.60862379234997	10	37037.04
3317000	313.4565	-90.74185934023336	-90.74185934023336	10	34482.76
3318000	313.034	-91.5287517001799	-91.5287517001799	10	37037.04
3319000	312.1691	-94.4704075074024	-94.4704075074024	10	35714.29
3320000	313.4165	-93.78076314030758	-93.78076314030758	10	33333.33
3321000	312.1847	-93.33113401306592	-93.33113401306592	10	33333.33
3322000	313.287	-93.38136881806817	-93.38136881806817	10	32258.06
3323000	313.146	-94.36800983672728	-94.36800983672728	10	33333.33
3324000	313.4149	-94.47506060979033	-94.47506060979033	10	34482.76
3325000	313.3176	-93.890789960413	-93.890789960413	10	34482.76
3326000	313.3312	-93.42313375689466	-93.42313375689466	10	35714.29
3327000	313.4267	-94.91406015232414	-94.91406015232414	10	35714.29
3328000	313.3197	-95.47912355979929	-95.47912355979929	10	37037.04
3329000	313.4969	-94.35381547822908	-94.35381547822908	10	35714.29
3330000	313.4266	-93.85469030036082	-93.85469030036082	10	37037.04
3331000	313.5071	-94.48368115609769	-94.48368115609769	10	35714.29
3332000	313.3021	-96.20502312885665	-96.20502312885665	10	35714.29
3333000	312.9731	-96.05127095320076	-96.05127095320076	10	32258.06
3334000	313.4052	-97.13376122559362	-97.13376122559362	10	37037.04
3335000	312.8204	-95.57946395705399	-95.57946395705399	10	34482.76
3336000	313.4953	-96.12956626910669	-96.12956626910669	10	33333.33
3337000	312.1738	-95.19672440558853	-95.19672440558853	10	34482.76
3338000	313.4081	-95.46848577529357	-95.46848577529357	10	34482.76
3339000	312.876	-93.98723422597044	-93.98723422597044	10	35714.29
3340000	313.4113	-95.43303152181733	-95.43303152181733	10	34482.76
3341000	313.0734	-94.13511286392992	-94.13511286392992	10	33333.33
3342000	313.4505	-93.15575199109028	-93.15575199109028	10	37037.04
3343000	313.402	-96.53436784964101	-96.53436784964101	10	37037.04
3344000	313.4343	-94.68205147266201	-94.68205147266201	10	34482.76
3345000	313.4825	-91.55786784858738	-91.55786784858738	10	34482.76
3346000	313.4977	-91.05845742569025	-91.05845742569025	10	34482.76
3347000	313.5217	-91.83270406911046	-91.83270406911046	10	33333.33
3348000	312.8562	-92.83506815629774	-92.83506815629774	10	37037.04
3349000	312.883	-92.00771695306571	-92.00771695306571	10	35714.29
3350000	313.4393	-91.04328744673109	-91.04328744673109	10	33333.33
3351000	313.2999	-89.55999655966633	-89.55999655966633	10	37037.04
3352000	313.1943	-89.21409050719865	-89.21409050719865	10	35714.29
3353000	312.1916	-89.05129255977788	-89.05129255977788	10	37037.04
3354000	313.254	-89.71335744004715	-89.71335744004715	10	34482.76
3355000	313.3494	-90.55457971883726	-90.55457971883726	10	37037.04
3356000	313.3852	-91.48402267142889	-91.48402267142889	10	32258.06
3357000	313.2394	-93.12711350055979	-93.12711350055979	10	37037.04
3358000	312.5647	-94.11630970165021	-94.11630970165021	10	29411.76
3359000	313.4798	-94.45281763699936	-94.45281763699936	10	33333.33
3360000	313.5116	-94.8930136885872	-94.8930136885872	10	33333.33
3361000	313.014	-97.2287287595296	-97.2287287595296	10	37037.04
3362000	313.2318	-95.59159970750642	-95.59159970750642	10	33333.33
3363000	313.4606	-94.70123629966835	-94.70123629966835	10	37037.04
3364000	313.4544	-96.03874109390995	-96.03874109390995	10	37037.04
3365000	313.358	-95.71009366037796	-95.71009366037796	10	34482.76
3366000	313.101	-95.13229955432041	-95.13229955432041	10	35714.29
3367000	312.8	-97.12683542943793	-97.12683542943793	10	37037.04
3368000	313.4916	-97.68461484403468	-97.68461484403468	10	35714.29
3369000	312.4923	-93.97182005964093	-93.97182005964093	10	37037.04
3370000	312.9449	-93.17400360705012	-93.17400360705012	10	35714.29
3371000	312.6084	-92.76009993575313	-92.76009993575313	10	35714.29
3372000	313.0017	-92.5893260859167	-92.5893260859167	10	34482.76
3373000	313.369	-95.42830866818619	-95.42830866818619	10	37037.04
3374000	313.2062	-94.99923754239126	-94.99923754239126	10	32258.06
3375000	313.2596	-93.7441970109257	-93.7441970109257	10	35714.29
3376000	313.4916	-97.72754374159223	-97.72754374159223	10	35714.29
3377000	313.1528	-97.29877824667618	-97.29877824667618	10	37037.04
3378000	312.3403	-96.01590202020908	-96.01590202020908	10	35714.29
3379000	313.3645	-95.89194403738853	-95.89194403738853	10	34482.76
3380000	312.1896	-95.70494014174707	-95.70494014174707	10	37037.04
3381000	311.9267	-94.97932284623555	-94.97932284623555	10	33333.33
3382000	312.0828	-94.2332561132605	-94.2332561132605	10	31250.0
3383000	312.9768	-93.4522734665712	-93.4522734665712	10	35714.29
3384000	313.3501	-95.48166261668645	-95.48166261668645	10	34482.76
3385000	313.2955	-95.71091456887363	-95.71091456887363	10	35714.29
3386000	312.861	-94.48043992421027	-94.48043992421027	10	33333.33
3387000	312.7684	-95.30440712187246	-95.30440712187246	10	35714.29
3388000	313.4113	-94.188861647813	-94.188861647813	10	28571.43
3389000	313.3465	-95.19381695466649	-95.19381695466649	10	35714.29
3390000	313.1219	-95.31083104154263	-95.31083104154263	10	35714.29
3391000	311.5223	-95.06091682593383	-95.06091682593383	10	30303.03
3392000	313.2676	-95.22232647421613	-95.22232647421613	10	35714.29
3393000	312.5461	-93.8161850925043	-93.8161850925043	10	37037.04
3394000	312.6916	-94.19288390269455	-94.19288390269455	10	34482.76
3395000	313.3694	-93.14908062312949	-93.14908062312949	10	34482.76
3396000	313.1549	-92.15583747216797	-92.15583747216797	10	34482.76
3397000	313.5173	-93.01784419683239	-93.01784419683239	10	35714.29
3398000	312.0815	-94.6003962759981	-94.6003962759981	10	37037.04
3399000	313.3899	-94.26859868839585	-94.26859868839585	10	33333.33
3400000	312.3585	-92.28763291435794	-92.28763291435794	10	37037.04
3401000	313.4053	-92.74757378309228	-92.74757378309228	10	33333.33
3402000	313.4955	-92.4809132455363	-92.4809132455363	10	33333.33
3403000	313.3648	-91.26148187677738	-91.26148187677738	10	33333.33
3404000	313.4505	-90.81798816771422	-90.81798816771422	10	37037.04
3405000	313.3564	-90.93695260207323	-90.93695260207323	10	35714.29
3406000	313.4839	-89.57475878547184	-89.57475878547184	10	34482.76
3407000	313.4492	-90.03522789390694	-90.03522789390694	10	34482.76
3408000	313.4409	-89.55611027228753	-89.55611027228753	10	34482.76
3409000	312.9034	-89.49265385169726	-89.49265385169726	10	33333.33
3410000	312.4637	-89.53988487636623	-89.53988487636623	10	34482.76
3411000	312.7213	-89.09025765163962	-89.09025765163962	10	34482.76
3412000	313.4907	-91.03859615740373	-91.03859615740373	10	37037.04
3413000	311.4534	-90.44054017160947	-90.44054017160947	10	33333.33
3414000	313.5115	-91.22730793337115	-91.22730793337115	10	37037.04
3415000	313.2768	-92.36625601216446	-92.36625601216446	10	33333.33
3416000	313.5196	-91.26091664961311	-91.26091664961311	10	37037.04
3417000	313.4068	-90.53044591879188	-90.53044591879188	10	31250.0
3418000	312.6462	-90.20317512701156	-90.20317512701156	10	37037.04
3419000	312.0606	-89.57094289110412	-89.57094289110412	10	32258.06
3420000	313.2414	-90.42349112585806	-90.42349112585806	10	34482.76
3421000	312.8664	-91.38178960057509	-91.38178960057509	10	34482.76
3422000	313.2384	-90.43380550371515	-90.43380550371515	10	35714.29
3423000	312.767	-89.83382427994839	-89.83382427994839	10	35714.29
3424000	312.2634	-89.7166180807299	-89.7166180807299	10	34482.76
3425000	312.9931	-90.10942476839851	-90.10942476839851	10	34482.76
3426000	313.4125	-88.45262641611522	-88.45262641611522	10	31250.0
3427000	313.4474	-88.33229954652009	-88.33229954652009	10	34482.76
3428000	312.9004	-88.18656495287921	-88.18656495287921	10	31250.0
3429000	312.0633	-88.25692356596811	-88.25692356596811	10	31250.0
3430000	312.9216	-88.65533760037714	-88.65533760037714	10	37037.04
3431000	313.113	-88.4635291131877	-88.4635291131877	10	33333.33
3432000	311.1691	-88.60862072185287	-88.60862072185287	10	35714.29
3433000	313.5113	-88.44711182726604	-88.44711182726604	10	35714.29
3434000	313.2107	-89.83849921222496	-89.83849921222496	10	34482.76
3435000	312.926	-91.41714320643973	-91.41714320643973	10	34482.76
3436000	313.1492	-90.88672139738529	-90.88672139738529	10	37037.04
3437000	313.4379	-89.85713389457115	-89.85713389457115	10	37037.04
3438000	313.2641	-88.67383112850519	-88.67383112850519	10	35714.29
3439000	313.417	-88.95988828792183	-88.95988828792183	10	35714.29
3440000	312.4069	-89.78041284270728	-89.78041284270728	10	37037.04
3441000	313.4976	-91.23758740575356	-91.23758740575356	10	35714.29
3442000	313.4332	-91.93338230495827	-91.93338230495827	10	37037.04
3443000	313.0211	-92.3352830554957	-92.3352830554957	10	37037.04
3444000	312.901	-92.24118021558716	-92.24118021558716	10	33333.33
3445000	313.2159	-92.72666534485931	-92.72666534485931	10	32258.06
3446000	312.1283	-93.62686684112595	-93.62686684112595	10	37037.04
3447000	312.8452	-93.02501307491613	-93.02501307491613	10	35714.29
3448000	312.8416	-93.5897634451895	-93.5897634451895	10	34482.76
3449000	313.0812	-92.56414713393684	-92.56414713393684	10	37037.04
3450000	313.2677	-93.97404840720432	-93.97404840720432	10	33333.33
3451000	312.8257	-94.45689682911274	-94.45689682911274	10	32258.06
3452000	313.4473	-94.03842842527207	-94.03842842527207	10	32258.06
3453000	312.6238	-94.44555274464666	-94.44555274464666	10	37037.04
3454000	312.5747	-95.18791494744428	-95.18791494744428	10	35714.29
3455000	312.2385	-95.50501319902595	-95.50501319902595	10	37037.04
3456000	313.2316	-95.01995782953462	-95.01995782953462	10	34482.76
3457000	312.2224	-95.65829657308677	-95.65829657308677	10	37037.04
3458000	313.3641	-95.44484158275088	-95.44484158275088	10	35714.29
3459000	313.4106	-95.49326214637973	-95.49326214637973	10	37037.04
3460000	313.3908	-95.33210726352442	-95.33210726352442	10	33333.33
3461000	313.4408	-93.81640968364002	-93.81640968364002	10	34482.76
3462000	313.4898	-92.77118996386054	-92.77118996386054	10	30303.03
3463000	312.3785	-93.12589381606162	-93.12589381606162	10	35714.29
3464000	313.4608	-93.18318618925088	-93.18318618925088	10	34482.76
3465000	309.7993	-92.19310469218917	-92.19310469218917	10	33333.33
3466000	313.3181	-93.6182368011915	-93.6182368011915	10	37037.04
3467000	312.1571	-94.24071639799541	-94.24071639799541	10	33333.33
3468000	313.5154	-93.11632995552526	-93.11632995552526	10	34482.76
3469000	313.1888	-92.47514148202362	-92.47514148202362	10	35714.29
3470000	311.8414	-92.45860439732378	-92.45860439732378	10	34482.76
3471000	312.4793	-91.94578692012722	-91.94578692012722	10	35714.29
3472000	312.5769	-93.43316874616578	-93.43316874616578	10	34482.76
3473000	313.3994	-94.42916256294512	-94.42916256294512	10	32258.06
3474000	313.3163	-95.33198726224522	-95.33198726224522	10	35714.29
3475000	313.1273	-93.81432047537106	-93.81432047537106	10	37037.04
3476000	313.3423	-95.47983729404307	-95.47983729404307	10	34482.76
