State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	a.freq	c.freq	g.freq	t.freq 	KappaR	KappaY	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
8215000	-12.3379	267.9472	-68972.96376759034	0.000507628	227.974678	0.31560837610880216	0.18480949138297562	0.18336308015472597	0.3162190523534963	2.197697	0.958402	0.0031092558339963897	0.0031092558339963897	11	12	15363	48	2794.86
8220000	-10.8832	226.8557	-68985.65963796555	0.000563567	191.609166	0.317947077226581	0.18360348107421293	0.1840136899461194	0.31443575175308663	1.742817	1.074033	0.00340737818869299	0.00340737818869299	8	9	11260	42	2773.16
8225000	-11.7115	236.262	-68990.09691768832	0.000690901	212.315644	0.31661610419896496	0.18584242874408413	0.18340514654296045	0.3141363205139905	1.688273	1.11849	0.0033388083155777137	0.0033388083155777137	8	10	14955	44	2745.74
8230000	-10.6156	216.6698	-68979.35954528468	0.000534636	184.918696	0.3150593917539893	0.18433283350865312	0.18376044894832683	0.3168473257890307	1.980358	0.861723	0.003264556654445339	0.003264556654445339	8	8	14144	47	2744.24
8235000	-11.6415	227.0901	-68977.07143013523	0.000447749	210.565522	0.3179345102129152	0.18520251426923345	0.18482568926822263	0.3120372862496287	2.30794	0.644993	0.002950603358611467	0.002950603358611467	9	9	12792	45	2723.31
8240000	-15.7157	232.3753	-68978.09175533624	0.00045617	312.419953	0.3141997277438441	0.18268385774918053	0.18591522521822454	0.3172011892887508	1.826458	0.834972	0.0027016992873364733	0.0027016992873364733	9	9	13359	45	2773.16
8245000	-13.491	227.8926	-68987.63753208448	0.000627101	256.803701	0.3169580142404271	0.18096109500509122	0.18504729583228954	0.31703359492219235	1.552084	1.614529	0.0030476695312272716	0.0030476695312272716	9	9	14946	48	2810.57
8250000	-14.2359	224.702	-68995.3562928771	0.000907001	275.425101	0.31664401192088215	0.18148808703541672	0.1876360716960773	0.31423182934762384	2.378358	0.970481	0.002891686524017459	0.002891686524017459	9	9	12278	45	2802.69
8255000	-9.6977	211.3317	-69002.49099070794	0.000565994	161.970217	0.3200912070921953	0.18012129285614292	0.18307178895462356	0.3167157110970382	1.968997	0.688	0.004037612155830115	0.003349808583775715	8	8	11397	41	2630.19
8260000	-12.8099	233.5104	-68981.47158499282	0.0007323	239.77472	0.3175889857380798	0.18115141614205488	0.18445141406206167	0.3168081840578036	1.745628	0.783444	0.003502864675893906	0.003502864675893906	9	10	12329	47	2823.26
8265000	-16.8014	278.1114	-68982.01653034521	0.000666933	339.562854	0.3131527502139626	0.18408028702270124	0.1855781487447876	0.3171888140185484	1.969077	1.048851	0.0029493626281925597	0.0029493626281925597	10	13	15312	48	2788.62
8270000	-9.6933	213.7413	-68992.84024814921	0.000796397	161.860983	0.31906373469324245	0.18074985220802514	0.18105458317261192	0.3191318299261206	2.263329	1.062489	0.003264399441277059	0.003264399441277059	8	8	12423	44	2760.91
8275000	-13.7092	202.1713	-68993.9672699956	0.000789257	262.258994	0.3157855540882286	0.18639921330609202	0.18553913000952374	0.3122761025961558	1.697949	1.304928	0.003631572054294044	0.003631572054294044	7	7	9166	47	2699.78
8280000	-8.4438	227.3466	-68965.39788875444	0.000872349	130.622569	0.31304946668288997	0.18133347862842572	0.1892238324552507	0.31639322223343347	1.785166	0.889034	0.0033692925784427124	0.0033692925784427124	10	10	13181	49	2818.49
8285000	-14.068	288.1731	-68966.38917765085	0.000573836	271.228826	0.31228352626981454	0.18478849189995156	0.1880372320446121	0.3148907497856217	2.089813	0.890839	0.00392201994298182	0.00392201994298182	13	14	19491	55	2794.86
8290000	-11.8065	276.1749	-68969.50397250346	0.001035143	214.690144	0.3179342092444905	0.1835389795897009	0.1874216865210498	0.3111051246447587	1.869769	0.701112	0.002998767827641663	0.002998767827641663	12	14	16198	49	2808.99
8295000	-13.5201	279.2969	-68973.9148809045	0.000372742	257.530592	0.31418794176872017	0.1848860389701696	0.18655315304753634	0.31437286621357374	1.97659	0.665255	0.0028208408636253447	0.0028208408636253447	12	13	15387	54	2678.09
8300000	-9.412	248.5621	-68974.3739691858	0.000537633	154.828939	0.3153661856957006	0.18667854991049956	0.18334341611456775	0.3146118482792322	1.946806	0.630982	0.003456796855510158	0.003456796855510158	9	11	13435	47	2715.92
8305000	-7.7133	219.6902	-68975.76390757629	0.000700986	112.361851	0.31544368688162333	0.1850742507690052	0.18303162998809308	0.3164504323612784	1.581674	1.228392	0.0036935816966208227	0.0036935816966208227	9	9	14063	48	2638.52
8310000	-15.7876	254.63	-68986.26544959485	0.000477713	314.217622	0.31540214521950544	0.18286923358632912	0.1856302200107352	0.31609840118343024	1.903354	1.184382	0.00283779057885935	0.00283779057885935	9	11	13623	49	2839.3
8315000	-8.6365	226.6379	-68995.25993853975	0.000751482	135.441176	0.3126745975463476	0.18486987141739802	0.18354583239420647	0.3189096986420479	1.595655	0.512213	0.003156694820819261	0.003156694820819261	9	10	16457	48	2863.69
8320000	-12.4267	189.8206	-69007.19045136236	0.000758788	230.196045	0.31552139368398774	0.1816862806490108	0.18550989238039917	0.3172824332866024	1.994042	0.989778	0.0032370475277725013	0.0032370475277725013	6	6	11353	40	2735.23
8325000	-8.4845	213.577	-68982.8721818181	0.00043681	131.640041	0.3172945718023608	0.1819649489509152	0.18523865175791396	0.31550182748881	2.057418	1.042356	0.003230620497754317	0.003230620497754317	8	8	12010	43	2782.42
8330000	-6.5442	192.7419	-69007.27260415326	0.000825004	83.134241	0.31711061727799633	0.1818477422418062	0.18460685225632104	0.3164347882238765	3.268686	0.78091	0.0032633957193884872	0.0032633957193884872	7	7	13672	43	2610.97
8335000	-7.2533	197.6764	-68985.277002156	0.000567184	100.861684	0.319115522958907	0.18168108196342325	0.18420740695178678	0.314995988125883	2.138401	0.927126	0.0035451152414295983	0.0035451152414295983	7	7	12044	42	2371.92
8340000	-5.4782	215.0434	-68984.1508284808	0.000767204	56.482175	0.31660728902182556	0.18219468780039802	0.18447024056950967	0.3167277826082666	2.759624	1.22457	0.003240465892816843	0.003240465892816843	9	9	13904	43	2704.16
8345000	-9.6279	200.5827	-68996.57279085074	0.000702255	160.225888	0.31667038662076696	0.1833883400263313	0.18542904583309627	0.31451222751980545	2.007025	0.787064	0.0031697010500313498	0.0031697010500313498	7	7	10995	41	2767.02
8350000	-7.9293	220.9176	-69007.87865635508	0.000660702	117.761412	0.31307616159144847	0.18443262811690705	0.18373864408936083	0.3187525662022837	1.678298	0.835962	0.0030957135724934072	0.0030957135724934072	9	9	11636	44	2886.84
8355000	-11.435	223.371	-68987.48488245095	0.000500209	205.403558	0.3176376204063089	0.18102056686089193	0.18619299428787492	0.31514881844492415	2.346581	1.028783	0.003901818325980424	0.003901818325980424	9	9	13644	41	2727.77
8360000	-10.7604	224.7843	-68993.70322017635	0.000667419	188.539026	0.3163581291929417	0.17971939253836647	0.18777662288756872	0.3161458553811233	1.983558	0.655324	0.0027987324811896176	0.0027987324811896176	9	9	14380	47	2649.71
8365000	-17.8968	204.1398	-68995.15360464183	0.000729112	366.948478	0.3154711610452066	0.18308804003237328	0.18806440273223693	0.31337639619018315	1.702697	1.173871	0.0029450493656192267	0.0029450493656192267	7	7	13948	43	2621.92
8370000	-7.7771	214.7526	-69001.55572433068	0.000557508	113.955141	0.3142217049514563	0.18299665120096212	0.18655457090991515	0.31622707293766644	2.394328	0.685369	0.0027852552833168252	0.0027852552833168252	8	8	14568	43	2521.43
8375000	-13.0576	215.107	-68994.72079791072	0.000490647	245.96753	0.31678942125128917	0.18339539192087767	0.1828243326897423	0.3169908541380907	1.949303	0.954769	0.0030985863145819954	0.0030985863145819954	8	8	12543	44	2742.73
8380000	-14.3238	228.3624	-68987.16837248938	0.000511536	277.62308	0.31855989025776044	0.1841024205570115	0.18519974714090803	0.31213794204432	1.636517	0.760703	0.003174418242476828	0.003174418242476828	9	9	14524	53	2714.44
8385000	-5.7191	186.2927	-69017.02636522372	0.000552162	62.506583	0.3174823957338455	0.18384563956389116	0.18436949109771839	0.3143024736045449	1.818999	0.658557	0.003141048882770308	0.003141048882770308	6	6	10115	37	2695.42
8390000	-13.1233	243.192	-68983.68417568794	0.000529115	247.60965	0.31765788045182286	0.1820711642189606	0.18647034316525232	0.31380061216396427	1.974426	1.009672	0.0029391091139006555	0.0029391091139006555	10	10	16853	46	2683.84
8395000	-14.5558	279.2142	-68983.93328360573	0.000530898	283.423205	0.31707756930894493	0.18304778196421706	0.1860548332184134	0.3138198155084245	1.880342	1.018499	0.0031274879294623564	0.0031274879294623564	10	13	19945	51	2870.26
8400000	-9.9548	215.5954	-69007.01623453437	0.000506003	168.39716	0.3161813065472473	0.18272967229623033	0.18469616088470694	0.31639286027181546	1.968504	0.762037	0.002813901091476145	0.002813901091476145	8	8	10976	38	2708.56
8405000	-10.6908	192.3667	-69013.64985106273	0.000545493	186.79809	0.3192459550066628	0.1831896343423805	0.18339546328993167	0.3141689473610252	1.641456	0.546761	0.0024012928579960706	0.0024012928579960706	5	6	10762	34	2788.62
8410000	-11.2358	258.5922	-68982.52692956013	0.00055319	200.422157	0.31683064419490237	0.18272910090262037	0.18465972866889055	0.3157805262335867	2.072439	1.037175	0.002922598800691159	0.002922598800691159	10	12	12320	51	2891.84
8415000	-9.4526	190.0559	-68990.51292113794	0.000655904	155.842662	0.32013410884888066	0.1827792979963346	0.18143620722492063	0.3156503859298641	2.084677	0.614942	0.0025970947655080804	0.0025970947655080804	6	6	12105	39	2765.49
8420000	-13.3681	251.0143	-68991.42292064676	0.000567466	253.730754	0.3151602389118299	0.18266361706142115	0.1885637534073315	0.3136123906194175	2.198048	1.203505	0.002793980646181156	0.002793980646181156	11	11	13958	49	2834.47
8425000	-11.7192	247.0493	-68976.65971815295	0.000745927	212.507225	0.31372693594732814	0.18469404056891023	0.18529414769207944	0.316284875791682	1.81597	1.002788	0.003254334739985635	0.003078558047523919	11	11	14849	48	2770.08
8430000	-11.6117	262.1925	-68987.50851729706	0.00056704	209.820621	0.3133106325096443	0.18117981927292726	0.18790024406060674	0.3176093041568218	1.920348	1.095917	0.0035892923692702095	0.0035892923692702095	11	12	12947	52	2735.23
8435000	-11.2242	248.1373	-68981.52037107582	0.000662818	200.134153	0.319391190531516	0.18366603723050087	0.1840599755986433	0.3128827966393399	1.730462	0.982711	0.003490464590716068	0.003490464590716068	11	11	14969	50	2839.3
8440000	-9.6511	260.3643	-68986.1671696621	0.00053297	160.805251	0.31746551684461616	0.18383561345686886	0.18396308607867015	0.3147357836198449	1.410048	0.973622	0.0035876718587856296	0.0035876718587856296	11	12	14527	48	2767.02
8445000	-10.1824	223.8778	-68990.0466915054	0.000797606	174.089193	0.31949162066615117	0.1814610499215853	0.18574168777635824	0.31330564163590535	2.247226	1.024786	0.003241014508632151	0.003241014508632151	9	9	12283	49	2646.9
8450000	-10.4349	244.2474	-68989.19903355934	0.000665975	180.401713	0.31748846726958313	0.18576289978803248	0.1856722960527604	0.311076336889624	2.072372	1.388838	0.0034570312767025807	0.0034570312767025807	11	11	13515	45	2736.73
8455000	-12.1442	229.1784	-68982.69115475475	0.000456026	223.132733	0.31512921449611353	0.18345676928688598	0.18828311894102343	0.313130897275977	2.009586	0.742583	0.0026650897982432157	0.0026650897982432157	9	9	12745	49	2685.28
8460000	-8.8949	225.2377	-68993.08589691346	0.000548514	141.900976	0.3180297907326165	0.18248153561493108	0.18501987360028094	0.3144688000521715	1.805459	0.830879	0.0023270668621055484	0.0023270668621055484	9	9	12862	49	2885.17
8465000	-14.2165	236.9301	-69001.41220294655	0.000518607	274.940204	0.3154098241646541	0.1824767704035452	0.18666525660555477	0.31544814882624594	1.701844	1.276606	0.0027327052244038455	0.0027327052244038455	9	10	14156	46	2796.42
8470000	-14.7308	261.4561	-68980.06781662887	0.000680343	287.798239	0.3169181037149835	0.1841958210468516	0.18513636540201925	0.3137497098361455	1.538627	1.06302	0.0032503455702728506	0.0032503455702728506	10	12	12513	55	2783.96
8475000	-14.7309	251.0429	-68984.54516877714	0.000744219	287.801692	0.31710779808389916	0.18228417938339708	0.1811770164238934	0.3194310061088106	1.806802	0.861864	0.0026600051861124093	0.0026600051861124093	10	11	12839	52	2742.73
8480000	-15.0167	204.3555	-68993.77111863978	0.000556495	294.94525	0.31754812358542045	0.18420675308756118	0.18597638644882714	0.3122687368781911	2.196235	1.349109	0.002794430799748198	0.002794430799748198	7	7	14033	42	2480.16
8485000	-10.4461	188.6083	-68991.5035359324	0.000973854	180.680529	0.31391711811014167	0.18487244362779512	0.18153150216040928	0.31967893610165393	2.344186	0.873889	0.0027889250684638395	0.0027889250684638395	6	6	12262	40	2673.8
8490000	-8.5986	201.1787	-69012.88911513223	0.000678739	134.493057	0.31437566475648443	0.18445864017750505	0.1869923104876053	0.3141733845784053	2.219914	0.947398	0.002712235860109371	0.002712235860109371	7	7	11719	42	2678.09
8495000	-10.8726	231.619	-68993.72373574022	0.000601046	191.343206	0.31633492626508897	0.18209640608390146	0.186757006635049	0.31481166101596064	1.707976	0.908339	0.003362200522385211	0.003362200522385211	9	10	14531	46	2799.55
8500000	-11.8156	226.9877	-68994.19843250493	0.000664481	214.917236	0.31757727963075427	0.1798539665910641	0.18519732437293648	0.3173714294052453	1.448529	1.517194	0.002695349331293398	0.002695349331293398	9	9	14089	45	2704.16
8505000	-10.0525	241.7537	-68991.08724452056	0.000496236	170.841175	0.31477931812474935	0.18150394925644264	0.18719162437191622	0.31652510824689173	2.005319	1.335641	0.002527006446377553	0.002527006446377553	10	10	15388	47	2575.99
8510000	-11.0216	209.4417	-68989.0168150074	0.001008297	195.068699	0.3152745663711717	0.18423373267091742	0.18325186632068735	0.3172398346372235	2.104386	0.894223	0.002972734642370717	0.002972734642370717	8	8	13717	46	2641.31
8515000	-16.3841	225.6351	-68994.39124539228	0.000696363	329.13029	0.3170515893155933	0.18537362836693352	0.1858206282987999	0.31175415401867324	2.158458	1.278984	0.0033307096649677665	0.0033307096649677665	9	9	11739	44	2723.31
8520000	-11.2494	197.2391	-68990.2670257604	0.000675156	200.762615	0.3141731340054523	0.1837729944622595	0.18599663334782232	0.3160572381844658	1.764904	0.982482	0.0035815199178385504	0.0035815199178385504	6	7	13037	39	2759.38
8525000	-10.9778	234.6281	-68993.85985330085	0.000425286	193.972339	0.3198474175358992	0.18097026233140956	0.18583267824750213	0.3133496418851891	1.578857	0.839582	0.003452785048017528	0.003452785048017528	10	10	13131	45	2831.26
8530000	-11.8306	232.5623	-68988.07017198077	0.000558096	215.293578	0.3180616008258508	0.18322306878181185	0.18332849596474193	0.31538683442759535	2.162786	1.195158	0.004288796065726087	0.004288796065726087	10	10	15649	51	2763.96
8535000	-12.2753	248.6828	-68988.3811847337	0.000743418	226.410858	0.3144587934823934	0.18437441918707487	0.18347422992129428	0.3176925574092376	1.793592	1.141467	0.0033327454738218527	0.0033327454738218527	10	11	11403	45	2704.16
8540000	-11.9811	236.6791	-68989.20830495776	0.00097011	219.055514	0.3150683303284157	0.18394036431416982	0.1845804668728339	0.31641083848458057	1.897318	1.074988	0.002966576308094459	0.002966576308094459	6	10	11852	40	2680.97
8545000	-9.3017	223.9813	-68995.32251999718	0.000830371	152.071765	0.3136990522441519	0.18248368436986806	0.18764249619976317	0.3161747671862169	1.730557	1.279913	0.002735183512539296	0.002735183512539296	8	9	12627	44	2777.78
8550000	-8.2007	234.7949	-68995.25071911795	0.000650252	124.544439	0.3186516037761572	0.18711499628123365	0.18534611181031696	0.30888728813229227	2.323412	1.114704	0.0025806315864705547	0.0025806315864705547	10	10	13014	50	2422.48
8555000	-12.7019	239.0225	-68987.5924011089	0.000639296	237.076647	0.3179016225002311	0.18296637830131438	0.1865809995874413	0.3125509996110131	1.745438	1.310377	0.0031445756402733935	0.0031445756402733935	9	10	11908	44	2692.51
8560000	-16.8661	222.8562	-68994.47927887723	0.000666321	341.181585	0.3181990576233176	0.1849228975437011	0.18359633350458357	0.31328171132839777	1.686777	0.898887	0.0031980417259806675	0.0031980417259806675	9	9	12050	47	2682.4
8565000	-5.1859	215.1083	-68995.10827563927	0.000528339	49.174518	0.3154552912014577	0.18621182401845052	0.1868599676508576	0.31147291712923414	1.589467	1.40217	0.0029220698884467487	0.0029220698884467487	9	9	13236	49	2670.94
8570000	-11.1124	216.4743	-68989.90537181635	0.000558181	197.338748	0.31370812355253225	0.1843604756422872	0.18416071692293623	0.3177706838822444	1.828878	0.862025	0.0034591110847933585	0.0034591110847933585	8	8	12097	47	2635.74
8575000	-14.6949	238.7123	-68979.66986783012	0.000460402	286.90088	0.3149916950084679	0.18460167941482786	0.18451422168966966	0.31589240388703455	1.589705	0.946507	0.002947904733575677	0.0028787587951088042	8	10	13045	47	2678.09
8580000	-13.1742	262.3842	-68985.91036667436	0.00056284	248.884094	0.31845547353257997	0.18088286104971638	0.18319619701078987	0.31746546840691375	2.229422	1.048426	0.0028633161126697245	0.0028633161126697245	10	12	11066	43	2653.93
8585000	-8.9524	200.0357	-68990.04276629096	0.000835315	143.338326	0.31896384164910996	0.1846651979356451	0.1832006642420654	0.3131702961731797	1.893474	1.269702	0.003124946026903302	0.003124946026903302	7	7	10463	38	2645.5
8590000	-13.2271	222.034	-68996.47552941786	0.000777022	250.206354	0.31458370884087333	0.1852094607319135	0.18381484552135285	0.3163919849058602	2.179141	0.684852	0.00323406767465495	0.00323406767465495	8	9	12318	45	2612.33
8595000	-10.5647	187.4627	-68992.85017210327	0.000581078	183.644393	0.31414364760653146	0.18717926323863884	0.1849038500386072	0.31377323911622257	1.984065	0.982312	0.0032119814430154035	0.0032119814430154035	6	6	11832	41	2613.7
8600000	-7.9928	185.102	-68992.08950175003	0.000655218	119.349094	0.31815279511150946	0.18494622731053037	0.1853077772043593	0.3115932003736009	2.056497	1.224111	0.003375376386475017	0.003375376386475017	6	6	9468	41	2621.92
8605000	-11.4604	197.4155	-68999.52496465889	0.000937387	206.038051	0.3145914012397172	0.18323011868167982	0.18551297096978847	0.31666550910881464	1.818056	0.829946	0.0029673606826218744	0.0029673606826218744	7	7	13974	41	2574.67
8610000	-12.9781	252.88	-68993.05887996109	0.000661268	243.981403	0.3186059743915753	0.18151304757453937	0.18415997776435053	0.3157210002695348	1.975039	0.732492	0.002934438646828441	0.002934438646828441	11	11	16057	47	2787.07
8615000	-10.0616	206.7012	-69001.8966884262	0.000753728	171.069085	0.31650315061424816	0.18536613444777852	0.18536815399410544	0.312762560943868	2.248715	1.074452	0.002761114992576493	0.002761114992576493	8	8	14123	41	2821.67
8620000	-13.5522	218.8006	-69002.03628844331	0.000903767	258.332283	0.31193257113525164	0.18212234205924355	0.18833195092068925	0.3176131358848156	2.165276	1.033234	0.003000594053413705	0.003000594053413705	8	9	14258	46	2715.92
8625000	-14.6927	333.5709	-69001.32459950578	0.000511192	286.844542	0.31491165917349506	0.18567808763096688	0.18625716725108712	0.31315308594445085	1.729525	1.24414	0.004271701766244361	0.00305323258614152	11	18	13716	46	2801.12
8630000	-8.1797	209.3675	-68999.81061157084	0.000747584	124.019473	0.3194556625553074	0.18192089519348303	0.18503511489766847	0.3135883273535412	1.840285	1.020723	0.0034595433268538073	0.0034595433268538073	7	8	11167	43	2948.11
8635000	-12.7431	216.2654	-68992.64677915823	0.000574991	238.105816	0.3197600805922951	0.18386528384705192	0.1818349597053214	0.3145396758553317	2.168738	0.917059	0.002972170910574885	0.002972170910574885	8	8	15052	50	2807.41
8640000	-10.5974	243.1909	-68992.07313752611	0.000890618	184.463927	0.3155398676280817	0.1854299907548268	0.1839473458707101	0.3150827957463814	1.582656	1.001111	0.005578877250756966	0.0033441591054281733	11	12	17982	49	2750.28
8645000	-13.8925	248.5517	-68986.48145575079	0.000712635	266.8406	0.31452997797715343	0.18453023603286448	0.18474834365438358	0.3161914423355986	1.688325	0.840174	0.003253878239041156	0.003253878239041156	10	11	13922	49	2824.86
8650000	-14.8121	213.7187	-68987.28680482783	0.000484548	289.83128	0.31547571082614506	0.18336613418910053	0.1844325871470301	0.31672556783772443	2.208369	0.594208	0.003398935955777759	0.003398935955777759	8	8	11240	45	2900.23
8655000	-14.1878	265.948	-68985.31673902033	0.000559535	274.223711	0.3181597261955683	0.1803117177296403	0.18593046919244077	0.31559808688235064	1.918741	0.827697	0.004461655247137709	0.004380124290816192	11	12	15045	46	2767.02
8660000	-15.9058	226.788	-68986.33095336598	0.000654721	317.17274	0.3173967931230655	0.1840138812090062	0.1857239067211089	0.31286541894681946	1.996002	1.174211	0.0032178152819883447	0.0032178152819883447	9	9	14432	46	2774.69
8665000	-9.0332	231.0723	-68992.02590277189	0.000375893	145.358004	0.31546420776622963	0.17895995584002095	0.18422306824412082	0.3213527681496285	1.843855	0.905544	0.0029331895599795346	0.0029331895599795346	8	9	15017	46	2807.41
8670000	-10.0255	224.3651	-68986.58286809758	0.000643183	170.166552	0.3173244969343809	0.181907263140701	0.18691126975961622	0.31385697016530195	2.054468	0.970252	0.0029415591678960086	0.0029415591678960086	9	9	13581	50	2855.51
8675000	-13.1555	260.9079	-68989.94870433002	0.000785389	248.414653	0.3152261872870235	0.18453410364577655	0.1882486481044474	0.3119910609627526	1.972745	0.688925	0.003187343164320559	0.003187343164320559	11	12	14369	49	2763.96
8680000	-11.4991	248.6301	-68995.28979648583	0.000694871	207.00468	0.3187046531818571	0.18397823335622868	0.18524088778137018	0.31207622568054405	2.645792	1.179435	0.00352932617230433	0.00352932617230433	10	11	15476	52	2759.38
8685000	-15.4084	305.851	-68989.09723886014	0.000730638	304.738603	0.31650369930101746	0.18663137785648928	0.18710729317069627	0.309757629671797	1.848786	1.250432	0.0037280368307501155	0.003411089911360124	12	16	14008	53	2844.14
8690000	-12.2463	277.8456	-68985.05940003195	0.000621397	225.685775	0.3188891695445106	0.18468869609276023	0.18312375533085434	0.31329837903187474	2.754009	1.182558	0.0052771170742408995	0.003007276288483997	12	14	15819	54	2885.17
8695000	-13.1585	230.0164	-68989.73653442546	0.000740207	248.490108	0.31614489462746315	0.18285861636499107	0.18513414494831157	0.3158623440592341	1.779025	1.155335	0.003660427009193741	0.0035034755156507294	9	10	15372	50	2751.79
8700000	-10.0756	187.9676	-69001.6825014218	0.000670795	171.417573	0.31955265412900075	0.1833007003340696	0.1850422068504106	0.3121044386865191	2.253107	0.989914	0.003459445702580259	0.003459445702580259	6	6	11088	34	2756.34
8705000	-5.8413	215.9854	-68993.01774332603	0.00068781	65.560998	0.3170821202546531	0.183008310464812	0.18604346450617978	0.31386610477435517	2.013412	1.302785	0.0031229145360685234	0.0031229145360685234	8	9	12470	44	2785.52
8710000	-6.5991	197.9662	-69002.9552033203	0.000414241	84.50572	0.31186339652536993	0.18284930714443126	0.18666503540353338	0.3186222609266654	2.342494	0.939298	0.0032531475913038553	0.0032531475913038553	6	7	12363	39	2802.69
8715000	-14.3811	212.3902	-68994.51864154873	0.000896059	279.056134	0.31760116308277864	0.18238015653859618	0.18463481679546206	0.31538386358316295	2.087861	0.754544	0.00358801590958581	0.00358801590958581	6	8	13340	36	2780.87
8720000	-8.1192	188.1135	-69006.62207023059	0.000626556	122.509125	0.3169558501137117	0.1819657582718538	0.18499137034338892	0.3160870212710456	1.870161	1.230141	0.0033625132128649268	0.0033625132128649268	6	6	11410	39	2718.87
8725000	-14.0696	254.7786	-68995.55070787384	0.000489562	271.268637	0.31534932311818603	0.1816980832508654	0.18694218232576426	0.31601041130518437	1.606098	1.385174	0.002898067969952555	0.002898067969952555	8	11	11060	42	2704.16
8730000	-10.927	204.2138	-68989.89679817477	0.000438519	192.703782	0.31431467247371436	0.18447152398128075	0.1852041742031413	0.3160096293418636	1.749033	0.92471	0.0028402228862123057	0.0028402228862123057	7	7	10983	42	2842.52
8735000	-14.3656	229.1639	-68985.15866893412	0.000742551	278.667839	0.31962920066052997	0.1830730523954625	0.1812934623835368	0.31600428456047064	2.282692	0.98166	0.002713527288360476	0.002713527288360476	9	9	14537	50	2787.07
8740000	-8.7593	209.2499	-69002.1305430249	0.000776204	138.511001	0.3162669127806465	0.18491338721357334	0.1871330195196405	0.3116866804861397	2.900449	0.606767	0.0030166323897953856	0.0030166323897953856	8	8	9893	45	2906.98
8745000	-5.434	181.2914	-69002.52668935075	0.000479633	55.379199	0.31749212307343594	0.18441195007813482	0.18500152426777666	0.3130944025806524	1.900298	0.717514	0.004029564389928718	0.004029564389928718	6	6	10146	37	2802.69
8750000	-9.3261	215.2775	-68995.9846314288	0.000466335	152.680396	0.3168478528170831	0.18141251483699908	0.18484358150636918	0.3168960508395485	2.137155	0.631033	0.0027843482733141446	0.0027843482733141446	8	8	11764	43	2823.26
8755000	-9.3715	198.8699	-69008.67940567638	0.000743084	153.816694	0.31425338226966887	0.18433404430077382	0.18417885387026997	0.31723371955928725	1.93999	1.271843	0.0025332937824593072	0.0025332937824593072	6	7	10494	35	2868.62
8760000	-12.1708	199.6937	-68997.89514509088	0.000737918	223.79801	0.31650569140567425	0.18093966017352203	0.187946549458158	0.3146080989626458	1.982239	1.019883	0.0027671473343432213	0.0027671473343432213	7	7	15354	43	2837.68
8765000	-8.2696	217.6159	-68993.02052136484	0.000710255	126.267773	0.31608057719797095	0.1828831810578237	0.18523441149321362	0.3158018302509918	1.918809	0.71668	0.0032595687736054106	0.0032595687736054106	9	9	11412	43	2768.55
8770000	-8.1694	198.5889	-68998.00169467909	0.000579542	123.764023	0.3138560408043559	0.18411662135568288	0.18912634958847485	0.3129009882514863	2.132546	0.642823	0.0027337894453453174	0.0027337894453453174	7	7	11842	46	2826.46
8775000	-18.1551	241.6072	-69003.35693287512	0.000681191	373.405592	0.31256312792997165	0.18315498627097695	0.1883426265952316	0.31593925920381993	2.442939	0.820956	0.002640577831761047	0.0025812467833298595	10	10	13979	47	2868.62
8780000	-10.3743	225.5797	-69003.60607554595	0.000570448	178.886245	0.3156514356802777	0.182201027711432	0.18513225916158263	0.31701527744670777	2.54785	0.662744	0.0029906513294277147	0.0029906513294277147	9	9	10985	41	2801.12
8785000	-11.5256	208.9933	-69016.16184015939	0.000719707	207.668817	0.31688701567283056	0.18427002034558712	0.18342731581917784	0.31541564816240436	2.135069	0.613492	0.003084208083238225	0.003084208083238225	8	8	15034	45	2776.24
8790000	-4.5917	159.8772	-69006.70721037815	0.000439084	34.321065	0.31489607797481184	0.18070031277067114	0.18497414792017913	0.3194294613343379	2.023349	0.935603	0.002956193244006555	0.002956193244006555	4	4	10613	31	2788.62
8795000	-13.5201	214.8433	-68987.10963018134	0.000560241	257.53115	0.3147933214638244	0.18052572070695297	0.1879564026075166	0.31672455522170606	2.298631	0.802542	0.0029381494530177537	0.0029381494530177537	8	8	13523	47	2839.3
8800000	-12.7844	218.4697	-68988.19134611411	0.000475962	239.1376	0.3158716649796306	0.1827912066229105	0.18330970975243585	0.318027418645023	1.77885	0.98356	0.003194138822949343	0.003194138822949343	8	8	11245	44	2785.52
8805000	-5.2278	190.6239	-68998.86122858878	0.000804265	50.223791	0.3157136336895388	0.1859992856472895	0.18320897165057298	0.3150781090125988	1.77893	0.624264	0.0033359413921598574	0.0033359413921598574	7	7	13456	43	2852.25
8810000	-8.7858	222.9209	-69002.55734471715	0.000480474	139.172778	0.31625040431973594	0.18692665811206086	0.18274570685852962	0.3140772307096736	1.773456	0.816898	0.0032649968595808254	0.0032649968595808254	8	9	11554	46	2834.47
8815000	-16.0969	245.3362	-68994.45691500459	0.000458822	321.949824	0.3172768422516655	0.18033634624263964	0.18565005901293005	0.31673675249276473	2.087967	0.871414	0.002612631394951079	0.002612631394951079	10	10	15273	49	2774.69
8820000	-11.5242	212.5211	-68999.52429812655	0.000400766	207.632291	0.3185852666293262	0.18229956405526623	0.18626261656507764	0.3128525527503301	1.740957	1.213106	0.0030390856023801223	0.0030390856023801223	8	8	12748	45	2849.0
