State 	ExpPrior[ RecRate ]	Coalescent	dataLikelihood	popSize	RecRate	Kappa	root.height	visible.height	visible.recombs	total.recombs	num.patterns	num.nodes	 mc.speed 
2073000	-4.1562	110.6558	-4005.0727764633516	0.0500426	23.43389	2.301805	0.20369350972850042	0.04213465367508308	8	19	645	19	27777.78
2074000	-4.5135	128.1095	-4002.975113242488	0.01838879	32.366762	1.976353	0.1600000387055197	0.03964303620554947	12	19	891	27	31250.0
2075000	-4.7503	184.7493	-4005.773653555292	0.01721086	38.284984	2.82459	0.16542519695132493	0.05183809151280807	12	28	1175	28	29411.76
2076000	-5.1843	191.3241	-4000.803719298556	0.0285294	49.13616	2.424061	0.1702844606863023	0.04785249806704416	14	31	868	27	24390.24
2077000	-4.6963	168.4859	-4011.802875242537	0.02825977	36.935142	3.254478	0.17389878288913524	0.0436007601399652	13	27	758	25	26315.79
2078000	-4.8474	164.2564	-4005.389542758002	0.01831009	40.712952	2.142753	0.1774180748591687	0.03964719233392201	13	25	882	26	27777.78
2079000	-5.7003	206.4686	-4000.5336153637563	0.02672365	62.036246	2.251794	0.17554949803577286	0.06598127916425679	20	35	1108	29	26315.79
2080000	-4.8591	258.3699	-4003.504693417659	0.02035616	41.006587	2.251794	0.1928882006483485	0.04567975670889524	14	40	1148	28	22727.27
2081000	-5.7926	285.3088	-3999.8958394256124	0.02715631	64.342611	2.620808	0.19180363059264957	0.05031836695545267	14	46	1043	25	22727.27
2082000	-5.5439	303.4774	-4003.319448587456	0.02572333	58.126761	2.761083	0.19796372915572133	0.04915826904357157	20	48	1209	26	22727.27
2083000	-5.217	303.344	-4003.222906962351	0.02079451	49.953608	2.69232	0.19358133041994083	0.04003678960125122	17	49	996	29	22222.22
2084000	-5.3086	316.7769	-4003.5174314549813	0.02098486	52.24326	2.567907	0.19046608480716917	0.03697237119618614	17	49	631	19	20833.33
2085000	-5.4642	291.8843	-4004.0828517315545	0.02125935	56.133694	3.194626	0.18962338762096004	0.03718877176535681	18	45	879	25	24390.24
2086000	-5.657	318.6644	-4004.568544230737	0.01818784	60.953729	2.570189	0.19680510375238167	0.04036010259160577	14	49	631	19	23255.81
2087000	-6.1245	324.6341	-4005.048553162246	0.01576451	72.639577	1.682125	0.18992323412084286	0.04098789368541263	19	48	819	27	21739.13
2088000	-5.9702	354.4935	-4004.9310982156007	0.01970696	68.784242	2.802197	0.20832188025142256	0.05409653461354385	19	52	847	24	21739.13
2089000	-5.5329	351.326	-4004.4328293634194	0.01784099	57.849604	1.951827	0.20926017878209852	0.03857931930731305	16	52	1136	28	20833.33
2090000	-5.5766	341.512	-4002.665442680932	0.01860736	58.942499	2.399081	0.20693733261387529	0.04061116933362994	19	50	717	23	21276.6
2091000	-5.8891	367.5928	-4005.4109739145756	0.01934447	66.75596	1.925488	0.20204061522498004	0.043463584045452607	23	54	859	24	20408.16
2092000	-6.4083	389.7726	-4005.047126263659	0.0212084	79.736218	1.94026	0.20044852102392738	0.042037557958061335	19	60	955	29	19230.77
2093000	-6.7515	394.1127	-4005.752770690527	0.01956412	88.316425	2.932419	0.2066066015019517	0.043305702394894584	21	59	1089	31	17241.38
2094000	-6.3612	376.9445	-4005.238598013382	0.0231426	78.559022	2.1653	0.2025610615948288	0.04880634123812334	21	56	1382	33	18867.92
2095000	-6.3216	406.2803	-4005.868488532115	0.01987541	77.568058	2.79848	0.2069782330875302	0.04505466408511909	24	60	1234	32	17857.14
2096000	-6.1118	407.5495	-4008.361064336408	0.02101217	72.322073	3.546964	0.209166959795215	0.04403512983657985	24	63	1164	30	17857.14
2097000	-6.0502	365.2032	-4007.8099665383897	0.0288979	70.781951	2.024334	0.23833822392082482	0.046723813118058614	18	58	974	29	17543.86
2098000	-5.9286	369.5144	-4004.025426500348	0.02842433	67.742725	3.490479	0.22103677178241365	0.03720679102652875	21	57	958	31	18181.82
2099000	-5.6161	375.7632	-4004.4314972525685	0.02293623	59.931369	1.964593	0.20940939242650058	0.04233884773537747	22	59	1097	32	18181.82
2100000	-6.2017	353.6591	-4002.9788718841737	0.01812068	74.571262	2.239358	0.20605204945549957	0.0458448893266761	19	55	1192	27	19607.84
2101000	-6.1656	341.6554	-4006.9636835541087	0.02980869	73.669055	2.869783	0.2050114338010763	0.0471850438285504	14	53	684	18	20000.0
2102000	-5.4837	314.4901	-4008.8168281022026	0.02684739	56.620622	2.157049	0.21720269371097395	0.04457176927190124	22	49	842	28	22222.22
2103000	-5.6306	287.7844	-4002.115580375753	0.02727776	60.292251	2.250055	0.18821500178179223	0.049799972820591204	17	44	1016	27	20408.16
2104000	-5.9761	329.2436	-4004.0526967636497	0.02337772	68.931566	1.968609	0.17799446158767535	0.04224830097822985	18	50	738	24	22727.27
2105000	-5.886	332.6075	-4003.9876778521316	0.02210455	66.677491	2.324446	0.17573651042759503	0.04153962626512551	18	51	1002	26	22727.27
2106000	-6.722	335.7766	-4003.0810396233064	0.02031008	87.577184	2.192284	0.17374056644267816	0.04153962626512551	14	50	857	25	21276.6
2107000	-6.4355	345.5766	-4002.708551529921	0.02977351	80.416201	2.396612	0.17298795860505095	0.04477994928989364	18	53	927	22	20408.16
2108000	-6.2743	296.4575	-4008.111813021723	0.0344128	76.38516	2.017411	0.1664014552221955	0.044049138916610275	16	48	787	21	21276.6
2109000	-5.8799	339.0464	-4006.1498472132757	0.02745705	66.524384	2.40982	0.149936544807437	0.044049138916610275	21	54	1021	26	20408.16
2110000	-6.4411	345.5834	-4006.2606180391463	0.02015013	80.556732	2.541978	0.13757625473123494	0.04385242557421667	17	54	1470	36	19230.77
2111000	-5.8713	334.7198	-4003.046881169514	0.02240169	66.311408	2.742715	0.17158856260617372	0.041932917086420544	17	53	1198	24	20833.33
2112000	-5.741	335.2415	-4003.821220971344	0.02749099	63.052869	2.867292	0.15478727874029785	0.05347251160337242	13	54	940	19	18867.92
2113000	-5.7974	323.4539	-4004.098084097279	0.02507799	64.46336	2.521364	0.15363181489354183	0.05411555477902961	14	51	805	19	20833.33
2114000	-5.4466	302.8364	-4009.0992673554583	0.02893087	55.693314	1.963655	0.15093853480539446	0.0730199240770569	11	50	904	22	21739.13
2115000	-5.494	310.1872	-4007.921037915861	0.02734732	56.876933	2.43541	0.15011355014502137	0.06593134695079085	19	49	1236	31	20408.16
2116000	-6.2781	342.251	-4009.695320886713	0.02367343	76.480725	2.712618	0.13733928933013026	0.055066583648617724	19	53	1361	32	19230.77
2117000	-5.7658	292.6081	-4004.59549246635	0.02393063	63.673108	2.213661	0.1586002920776853	0.05463039830083476	15	44	1195	23	20000.0
2118000	-5.8604	315.6479	-4006.9346833304776	0.02418799	66.03703	2.252457	0.14446939553234453	0.05881315753927498	22	47	1423	27	20000.0
2119000	-5.7559	271.0642	-4003.015574043977	0.02059785	63.426797	2.089036	0.15032327577830143	0.045584377449059015	21	42	1149	24	19607.84
2120000	-5.7143	288.2833	-4000.6899372875623	0.02542503	62.385915	2.759883	0.14844204209122264	0.054054543504238876	19	45	1214	25	22727.27
2121000	-6.1835	290.3969	-4002.6228872015454	0.02870188	74.115263	2.623315	0.1398829578332678	0.12572485905577402	23	43	1172	24	18867.92
2122000	-5.4098	272.474	-3998.6938861918425	0.02363412	54.773183	2.470943	0.13975437507912256	0.06444876009126636	15	41	900	23	22222.22
2123000	-5.4567	265.4709	-3999.2081468142164	0.02593104	55.945779	2.462061	0.1509120256534795	0.06407287181444384	14	41	970	19	24390.24
2124000	-5.8608	280.0579	-4003.572166659316	0.02121713	66.047752	2.111026	0.15822731777835658	0.047614267552981246	17	44	697	16	22727.27
2125000	-6.5843	272.2264	-4003.177266179565	0.02302105	84.13533	2.601759	0.14636413476372678	0.04338568810521744	16	40	800	19	23809.52
2126000	-5.7563	235.1845	-4005.2038661289216	0.03039504	63.435672	2.741127	0.15527889599119152	0.06820948337163531	13	37	978	19	25000.0
2127000	-5.7441	280.0729	-4003.546446644562	0.02459083	63.12977	2.664029	0.15708807350390966	0.04329960754605136	15	42	655	18	25641.03
2128000	-6.2654	317.291	-4002.360664343969	0.02456121	76.163625	2.638472	0.15414240661771766	0.037023529259780426	18	47	771	20	22727.27
2129000	-6.3573	292.0982	-4005.8782311690616	0.02137168	78.460847	2.400749	0.14918106300773773	0.034838933188535315	17	43	1042	23	21276.6
2130000	-6.1463	327.0003	-4005.699786993535	0.0199036	73.186509	2.791941	0.15099878199694494	0.059299226098788176	16	48	925	21	23255.81
2131000	-6.1688	317.2616	-4003.846535731329	0.02982902	73.748767	2.759487	0.1515275047734965	0.05116125352185757	20	49	1147	26	20833.33
2132000	-5.7965	302.2112	-4006.7237048416628	0.02616152	64.439883	2.511658	0.1464297487863565	0.051489677167454555	18	48	1079	23	21739.13
2133000	-5.8351	333.1025	-4006.424550865655	0.02612082	65.405443	2.793406	0.1458552736491582	0.05445142607053992	15	49	1175	25	21739.13
2134000	-6.9559	270.5698	-4005.961442026169	0.01801288	93.425789	3.287891	0.1342083380017621	0.046859851919564946	12	38	801	20	22222.22
2135000	-6.7732	262.2719	-4003.5259824141713	0.01360836	88.858728	2.851416	0.1405331285114425	0.041579566644045864	15	36	707	20	26315.79
2136000	-4.5804	207.2167	-4005.724394938228	0.01704165	34.038468	1.72911	0.15434320843296728	0.05125183337819675	12	31	799	19	28571.43
2137000	-4.8083	163.9561	-4005.821615109355	0.02756423	39.735069	1.753041	0.1449756373113823	0.04736832071289295	8	24	842	17	28571.43
2138000	-5.083	152.0294	-4004.2564266123272	0.01928135	46.602389	2.76012	0.14309398046567598	0.04906341422358064	12	23	943	21	31250.0
2139000	-5.792	178.001	-4000.9216241965105	0.02001246	64.327075	2.878684	0.14332821396784626	0.14332821396784626	14	26	927	22	30303.03
2140000	-5.7062	173.9807	-4001.578494087141	0.018697	62.183298	2.03518	0.13816071530152807	0.035183947345719585	9	27	670	18	27027.03
2141000	-5.5772	202.0796	-3998.809507288528	0.02895841	58.958081	2.211903	0.14500226106603986	0.05392764317110336	12	32	1388	25	28571.43
2142000	-5.106	220.5415	-3999.22693212275	0.02112	47.17785	1.921704	0.1665876769222522	0.04338052907453622	17	33	1341	25	27027.03
2143000	-5.8253	286.0821	-4008.4540060583995	0.02011122	65.160599	3.1829	0.1403957844819214	0.051692011656799285	17	42	1348	25	21739.13
2144000	-6.0257	219.221	-4006.678265900677	0.02186235	70.17071	2.376874	0.1411720711500062	0.0502868090598398	15	32	827	22	23809.52
2145000	-4.9232	228.8806	-4003.2706668256537	0.01923614	42.608239	3.120527	0.1400494261848913	0.05082818095212623	15	34	965	21	26315.79
2146000	-5.5954	251.3996	-4001.490336414891	0.01688312	59.411878	2.521067	0.1447427035448858	0.045637995257132254	13	37	928	21	23255.81
2147000	-6.9125	258.7013	-4001.773075252442	0.02464703	92.340651	2.456203	0.14780596253729236	0.042552274727060926	17	38	961	20	25641.03
2148000	-6.3268	239.0722	-4004.5155515309348	0.0240202	77.698493	2.810476	0.15883539006278452	0.0615001498896744	16	36	954	20	23255.81
2149000	-5.0868	214.0044	-4003.8661710179367	0.02475195	46.69746	2.563723	0.1642154857878089	0.04785349868650873	15	33	954	20	25641.03
2150000	-5.8828	138.5273	-4005.0112215470863	0.02282495	66.598769	2.298685	0.13709419654211813	0.04178768359754252	13	21	691	17	30303.03
2151000	-4.7689	135.3332	-4003.293205126408	0.02854425	38.751771	2.382422	0.14331222582577935	0.038688806496330816	7	21	539	16	33333.33
2152000	-4.7042	139.7161	-4001.0351398033517	0.0640454	37.132264	2.260149	0.13904291673501595	0.04782834948085201	7	25	1043	17	37037.04
2153000	-4.9876	149.4905	-4000.6889031871283	0.0433844	44.217815	2.687093	0.14389839703155774	0.039995882044281415	9	25	539	16	34482.76
2154000	-4.6048	150.8051	-4001.0950308685865	0.0338223	34.649101	2.387668	0.1759620524011442	0.042403512786201594	9	28	662	18	33333.33
2155000	-4.2181	108.0239	-4005.554225412324	0.0339778	24.980858	2.274734	0.1439759221939025	0.06476876863691214	5	20	689	17	31250.0
2156000	-4.7503	106.6118	-4008.997001774166	0.03002431	38.2866	2.313992	0.11095410200226057	0.04225626007706364	6	16	683	17	34482.76
2157000	-4.1964	73.4859	-4005.2423964704826	0.01809876	24.437356	2.015465	0.09395239686337528	0.04067804211277852	5	9	918	16	37037.04
2158000	-4.4065	108.6804	-4002.648337826829	0.01976289	29.690924	2.46879	0.0783578705603395	0.06733507260717532	8	15	836	18	34482.76
2159000	-4.981	116.3818	-4004.7320493410666	0.0390851	44.053788	2.613167	0.07399681659147678	0.05257780550091674	4	17	690	17	33333.33
2160000	-5.9787	136.8509	-4006.8297226820387	0.01546912	68.996771	1.782805	0.07157276938093207	0.04694514782821466	7	18	665	18	31250.0
2161000	-4.7706	100.8622	-4005.250936879077	0.02623973	38.791961	2.298375	0.11067043699407783	0.042480099204001094	8	14	802	19	34482.76
2162000	-4.3806	57.2288	-4004.240615442979	0.02248415	29.042505	2.385333	0.08269055560756729	0.04164161152387364	3	6	689	17	35714.29
2163000	-4.23	42.9851	-4002.7714916637888	0.010608	25.279265	2.17188	0.04193045514742513	0.04193045514742513	3	4	542	16	30303.03
2164000	-5.3624	103.2853	-4001.2986040586784	0.0192604	53.587137	2.880286	0.06961521168290324	0.06961521168290324	8	13	1032	25	29411.76
2165000	-5.8108	119.7794	-4003.1268656425245	0.0218365	64.798872	2.293206	0.060173808128880985	0.054370612144866874	8	16	905	22	29411.76
2166000	-5.5668	127.5493	-4004.5549958721695	0.01981324	58.698036	1.740791	0.07080648672656029	0.04134905081197484	11	17	944	28	30303.03
2167000	-5.0446	98.9013	-4001.0607538708123	0.01690341	45.642063	2.274249	0.09551294962060429	0.06716232021883368	7	13	772	21	31250.0
2168000	-5.1645	58.1282	-4003.1827352543355	0.0210878	48.641113	3.123467	0.03756866638839905	0.03756866638839905	3	6	539	16	30303.03
2169000	-3.8522	43.7527	-4002.2920031740473	0.02709808	15.833285	2.248027	0.035659546784205354	0.035659546784205354	3	4	680	17	27777.78
2170000	-5.1942	58.6085	-4005.988525807033	0.01183252	49.382204	2.686237	0.03630804653721725	0.03630804653721725	5	6	539	16	30303.03
2171000	-3.8734	37.5665	-4006.340923173168	0.0317669	16.362904	1.855372	0.04378984164852844	0.04378984164852844	3	3	351	18	29411.76
2172000	-4.2161	60.4111	-4002.9284564096783	0.02150455	24.931788	2.001624	0.03864969945196654	0.034754807382854455	3	6	645	19	29411.76
2173000	-4.7964	68.6869	-4005.791038390105	0.02804548	39.437998	1.623637	0.058490961351302675	0.058490961351302675	7	8	1025	24	31250.0
2174000	-4.1727	50.8831	-4004.5061808389846	0.0399431	23.84519	2.401764	0.03876299247036957	0.03876299247036957	3	5	574	15	33333.33
2175000	-3.8424	37.8771	-4001.5138763624673	0.03157484	15.588631	2.685131	0.04498307818618214	0.04498307818618214	3	3	539	16	29411.76
2176000	-4.1566	37.4468	-4006.451774311307	0.01705019	23.442677	2.421077	0.04171354658679849	0.04171354658679849	3	3	399	16	29411.76
2177000	-3.8394	33.9033	-4004.6943811051246	0.01520311	15.513659	2.325083	0.03832199145921972	0.03832199145921972	2	2	539	16	27777.78
2178000	-5.1373	67.3802	-4002.642872589249	0.01620187	47.960503	2.522385	0.0370887643699162	0.0370887643699162	4	7	643	20	31250.0
2179000	-3.9006	34.3713	-4003.8506911922937	0.02013331	17.042831	2.255481	0.04026441620587312	0.04026441620587312	2	2	539	16	30303.03
2180000	-5.0056	58.7145	-4005.0105982750483	0.0212418	44.668263	2.525318	0.03653398236294259	0.03653398236294259	4	6	542	16	30303.03
2181000	-5.3164	73.6752	-4003.854173489139	0.01638594	52.437267	2.550966	0.041827189363596765	0.041827189363596765	5	8	765	21	27027.03
2182000	-4.9233	69.9091	-4009.225504769575	0.01721573	42.609568	2.836377	0.03539789822146199	0.03539789822146199	5	7	594	16	30303.03
2183000	-4.63	74.7882	-4004.192362166701	0.02945246	35.277219	2.461017	0.03683752827611799	0.03683752827611799	4	9	515	20	30303.03
2184000	-4.7763	64.4149	-4006.908456218549	0.0327192	38.934615	2.610065	0.03923034340146085	0.03923034340146085	5	7	719	23	30303.03
2185000	-4.1173	41.5455	-4006.360667861943	0.01903121	22.460558	2.432668	0.03769831923545276	0.03769831923545276	3	3	525	16	29411.76
2186000	-4.046	42.4207	-4012.220184914476	0.0421122	20.678711	2.614661	0.06320057484653	0.06320057484653	3	4	690	17	21739.13
2187000	-4.9515	63.2622	-4002.807220859542	0.02723598	43.315251	2.878455	0.04575003252398798	0.04575003252398798	7	7	878	22	31250.0
2188000	-4.4224	51.2645	-4004.022490488263	0.02111905	30.089222	2.180432	0.041803226016421405	0.041803226016421405	3	5	541	16	29411.76
2189000	-4.7654	51.6697	-4001.702672434787	0.02757987	38.664044	2.35036	0.04154596140293734	0.04154596140293734	5	5	759	23	29411.76
2190000	-3.511	37.1726	-4004.1304802361874	0.02796905	7.303962	2.298935	0.03629129542991005	0.03629129542991005	2	3	542	15	28571.43
2191000	-4.1712	37.3074	-4003.3408148249273	0.0426694	23.80689	2.376636	0.03831269336163878	0.03831269336163878	3	3	540	16	28571.43
2192000	-4.219	31.6646	-4006.4708722766454	0.02223184	25.001956	2.837196	0.05194779557956235	0.05194779557956235	2	2	542	16	27777.78
2193000	-4.5442	68.8683	-4004.3531265328734	0.02893307	33.132201	2.938877	0.05134913707557643	0.05134913707557643	6	8	1041	20	28571.43
2194000	-3.6437	48.5899	-4003.1989149067067	0.0354851	10.619519	1.75236	0.1465488610802412	0.04444462391147366	3	7	674	17	34482.76
2195000	-3.5058	38.3371	-4003.459000088496	0.02603314	7.173523	2.794248	0.056910557958582374	0.04214544957419141	3	3	540	16	32258.06
2196000	-4.4691	50.0182	-3999.8045635145336	0.02078633	31.255492	2.063854	0.0389600939362488	0.0389600939362488	5	5	878	23	28571.43
2197000	-4.3309	62.0015	-4005.9182690755256	0.0337525	27.800287	2.620595	0.03600880147827385	0.03600880147827385	4	7	772	21	27027.03
2198000	-4.7905	66.4367	-4005.526444105765	0.01547176	39.290692	2.55455	0.041698524461210314	0.041698524461210314	7	7	973	26	25000.0
2199000	-3.3998	41.9109	-4003.0069611882673	0.02556907	4.522716	1.969173	0.043347726020501284	0.043347726020501284	3	4	678	17	27027.03
2200000	-3.9966	35.251	-4003.790075780301	0.01822559	19.443326	2.853828	0.0377296113206294	0.0377296113206294	2	2	537	16	27777.78
2201000	-5.0707	45.8031	-4002.2806449277696	0.01876049	46.295502	2.646275	0.03706425114430288	0.03706425114430288	4	4	537	16	27777.78
2202000	-4.9221	47.0241	-4001.479145800212	0.02092588	42.579562	2.148253	0.03939549752856199	0.03939549752856199	4	4	789	20	28571.43
2203000	-3.9599	39.3757	-4002.4960771206843	0.02653654	18.525565	2.419968	0.04005372455573142	0.04005372455573142	3	3	520	17	27777.78
2204000	-3.6218	31.5317	-4004.6334717876534	0.02383027	10.072894	2.999334	0.04160195698897198	0.04160195698897198	2	2	542	16	27777.78
2205000	-3.6811	29.5282	-4003.374565279156	0.0521082	11.555372	2.48744	0.046088079044553094	0.046088079044553094	2	2	539	16	29411.76
2206000	-3.8058	34.1049	-4000.556191788313	0.02128051	14.67314	2.474745	0.040165547488656715	0.040165547488656715	2	2	434	16	28571.43
2207000	-4.5519	81.5226	-4003.738482980517	0.02382524	33.325492	2.454967	0.039951589647076305	0.038887156929431684	7	9	778	21	27777.78
2208000	-3.6852	52.9486	-4010.484584377182	0.03026658	11.657396	2.067783	0.0614142417531998	0.039856032178084505	4	6	661	18	29411.76
2209000	-4.6439	75.8674	-4012.5450685751284	0.0382754	35.626541	2.447439	0.04338060107134274	0.04263307558660413	4	10	539	16	33333.33
2210000	-4.4805	86.1207	-4005.3417102933386	0.02860368	31.540247	2.203438	0.040902168974710655	0.040902168974710655	5	11	901	25	28571.43
2211000	-5.7267	61.4617	-4006.8768339670655	0.021709	62.695173	2.35153	0.036848009371924416	0.036848009371924416	5	6	804	19	29411.76
2212000	-4.2372	51.625	-4002.016354464722	0.02967249	25.459191	2.585652	0.040312323082692045	0.040312323082692045	5	5	804	20	29411.76
2213000	-4.8884	39.501	-4003.7414704450125	0.01828554	41.737353	2.250635	0.03592653944598063	0.03592653944598063	3	3	663	18	29411.76
